vendorName,taxCategory,referenceNumber,reconciled,notes,ledgerDescription,id,entryType,debitAmount,date,creditAmount,checkNumber,balance,amount,accountName,accountCode,iosSymbol,emoji
Compost Collective,Use Tax,REF-5609,False,Billy the Mountain requested cash.,Tractor repair service,28040,Equity Contribution,148.52,2024-01-19 21:34:00,0.0,CHK-1720,1229.07,148.52,Depreciation,6000,calendar,🛠
Tractor Depot,Use Tax,REF-7293,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,77022,Equity Contribution,256.99,2024-01-18 07:39:00,0.0,CHK-7915,3438.56,256.99,Fuel,5300,tray,💼
Compost Collective,No Tax,REF-6025,True,Someone painted the barn plaid again.,Weekly payroll distribution,83082,Tax,0.0,2024-01-17 03:01:00,221.45,,3827.61,221.45,Depreciation,6000,calendar,🛠
USDA,No Tax,REF-5128,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,65892,Tax,0.0,2024-01-18 10:14:00,1378.92,CHK-9288,3255.7,1378.92,Wages Payable,2100,externaldrive,🌱
Compost Collective,No Tax,REF-5537,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,95599,Equity Contribution,1283.37,2024-01-17 05:16:00,0.0,CHK-3089,1385.68,1283.37,Wages Payable,2100,externaldrive,🌱
Muffin Utility Inc.,Use Tax,REF-1488,False,Paid in kale chips and weird looks.,Weekly payroll distribution,95437,Payroll,1436.61,2024-01-18 18:38:00,0.0,CHK-5455,1734.21,1436.61,Depreciation,6000,calendar,🛠
Farm Co-op,No Tax,REF-6276,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,14828,Invoice,0.0,2024-01-18 12:58:00,898.88,CHK-5429,4899.21,898.88,Insurance,5900,wrench,🧾
USDA,Use Tax,REF-3753,True,Someone painted the barn plaid again.,Weekly payroll distribution,62990,Expense,458.4,2024-01-17 16:33:00,0.0,,4889.63,458.4,Depreciation,6000,calendar,🛠
Johnny's Seeds,Use Tax,REF-7266,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,54093,Equity Contribution,1291.92,2024-01-19 08:51:00,0.0,,1870.28,1291.92,Insurance,5900,wrench,🧾
Farm Co-op,Use Tax,REF-7147,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,57942,Payroll,783.67,2024-01-15 19:38:00,0.0,,4482.94,783.67,Wages Payable,2100,externaldrive,🌱
USDA,Use Tax,REF-3642,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,87246,Payroll,506.53,2024-01-17 12:59:00,0.0,,3448.07,506.53,Fuel,5300,tray,💼
Johnny's Seeds,Sales Tax,REF-5038,True,Billy the Mountain requested cash.,Weekly payroll distribution,75970,Equity Contribution,523.61,2024-01-20 12:59:00,0.0,,4058.14,523.61,Taxes Payable,2200,hammer,🐝
Tractor Depot,No Tax,REF-5797,False,Beware of the Central Scrutinizer.,Tractor repair service,65272,Invoice,0.0,2024-01-18 18:29:00,941.22,CHK-1147,2092.1,941.22,Fuel,5300,tray,💼
Tractor Depot,Sales Tax,REF-7247,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,52579,Payroll,1063.57,2024-01-14 03:33:00,0.0,CHK-1153,3258.4,1063.57,Insurance,5900,wrench,🧾
Tractor Depot,No Tax,REF-9263,True,Someone painted the barn plaid again.,Tractor repair service,50544,Expense,392.84,2024-01-19 08:15:00,0.0,CHK-2015,3021.1,392.84,Wages Payable,2100,externaldrive,🌱
Tractor Depot,No Tax,REF-8360,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,73567,Payment,573.12,2024-01-20 22:10:00,0.0,CHK-8342,2756.16,573.12,Cost of Goods Sold,5000,externaldrive,📦
Muffin Utility Inc.,No Tax,REF-1960,False,Paid in kale chips and weird looks.,Tractor repair service,59365,Invoice,0.0,2024-01-17 18:34:00,938.67,,2390.59,938.67,Insurance,5900,wrench,🧾
Farm Co-op,Sales Tax,REF-6340,True,Billy the Mountain requested cash.,Weekly payroll distribution,47286,Tax,0.0,2024-01-19 08:58:00,933.98,CHK-1028,2898.66,933.98,Wages Payable,2100,externaldrive,🌱
Johnny's Seeds,Use Tax,REF-7318,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,87137,Expense,515.95,2024-01-18 07:06:00,0.0,,4837.11,515.95,Sales - Value-Added Goods,4100,folder,🐔
USDA,Use Tax,REF-7522,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,18186,Equity Contribution,1271.34,2024-01-14 17:40:00,0.0,CHK-7121,2640.49,1271.34,Cost of Goods Sold,5000,externaldrive,📦
Zappa Solar,Use Tax,REF-5075,True,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,24647,Invoice,0.0,2024-01-19 17:03:00,1101.22,CHK-3222,1805.82,1101.22,Cost of Goods Sold,5000,externaldrive,📦
Muffin Utility Inc.,Sales Tax,REF-4739,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,49507,Equity Contribution,873.54,2024-01-16 06:47:00,0.0,CHK-4581,1421.67,873.54,Wages Payable,2100,externaldrive,🌱
Johnny's Seeds,Sales Tax,REF-8935,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,73393,Payroll,612.99,2024-01-14 05:35:00,0.0,,4363.43,612.99,Owner's Equity,3000,tray,🏡
Farm Co-op,Use Tax,REF-6267,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,96654,Payment,1470.9,2024-01-18 15:32:00,0.0,,2569.57,1470.9,Depreciation,6000,calendar,🛠
Farm Co-op,Use Tax,REF-4514,True,Someone painted the barn plaid again.,Tractor repair service,81401,Invoice,0.0,2024-01-18 05:54:00,427.15,,2608.68,427.15,Depreciation,6000,calendar,🛠
Farm Co-op,No Tax,REF-9042,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,68106,Payment,394.77,2024-01-14 00:09:00,0.0,,4027.52,394.77,Sales - Value-Added Goods,4100,folder,🐔
USDA,Use Tax,REF-4910,True,Billy the Mountain requested cash.,Weekly payroll distribution,73232,Equity Contribution,1291.56,2024-01-14 14:38:00,0.0,CHK-4022,1545.92,1291.56,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,Sales Tax,REF-2043,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,79489,Payment,1386.55,2024-01-14 09:18:00,0.0,,2880.74,1386.55,Fuel,5300,tray,💼
Compost Collective,No Tax,REF-2781,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,60769,Invoice,0.0,2024-01-17 22:55:00,262.01,CHK-9942,1281.17,262.01,Taxes Payable,2200,hammer,🐝
Tractor Depot,Use Tax,REF-6511,True,Someone painted the barn plaid again.,Weekly payroll distribution,12364,Payment,395.1,2024-01-20 12:41:00,0.0,CHK-9000,3552.63,395.1,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,No Tax,REF-5697,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,94418,Payment,281.33,2024-01-17 20:39:00,0.0,CHK-7999,1010.19,281.33,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,Sales Tax,REF-4988,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,70300,Payroll,706.11,2024-01-19 15:57:00,0.0,,3852.35,706.11,Wages Payable,2100,externaldrive,🌱
Muffin Utility Inc.,No Tax,REF-9633,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,21076,Equity Contribution,1025.51,2024-01-20 13:40:00,0.0,CHK-9586,4241.53,1025.51,Taxes Payable,2200,hammer,🐝
Zappa Solar,Sales Tax,REF-1072,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,94661,Expense,1482.91,2024-01-16 10:55:00,0.0,CHK-9351,2604.16,1482.91,Taxes Payable,2200,hammer,🐝
Zappa Solar,No Tax,REF-6336,False,Beware of the Central Scrutinizer.,Weekly payroll distribution,59444,Invoice,0.0,2024-01-20 10:32:00,734.32,CHK-8088,3982.15,734.32,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Sales Tax,REF-8900,False,Beware of the Central Scrutinizer.,Tractor repair service,47609,Payment,892.78,2024-01-14 13:57:00,0.0,CHK-7988,3094.64,892.78,Depreciation,6000,calendar,🛠
Zappa Solar,Use Tax,REF-3323,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,70224,Invoice,0.0,2024-01-14 16:33:00,261.52,,3188.59,261.52,Fuel,5300,tray,💼
Zappa Solar,Use Tax,REF-4947,False,Someone painted the barn plaid again.,Sale at Saturday farmer's market,10450,Expense,140.09,2024-01-18 21:14:00,0.0,,4880.44,140.09,Taxes Payable,2200,hammer,🐝
USDA,Sales Tax,REF-6321,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,90411,Payroll,1057.0,2024-01-17 00:44:00,0.0,,4845.17,1057.0,Taxes Payable,2200,hammer,🐝
Tractor Depot,Sales Tax,REF-8712,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,18412,Payment,708.18,2024-01-20 08:38:00,0.0,CHK-9435,4400.11,708.18,Owner's Equity,3000,tray,🏡
Muffin Utility Inc.,Sales Tax,REF-2012,True,Beware of the Central Scrutinizer.,Weekly payroll distribution,49997,Tax,0.0,2024-01-16 17:58:00,1031.42,,3253.11,1031.42,Taxes Payable,2200,hammer,🐝
USDA,Sales Tax,REF-7206,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,93768,Expense,1342.71,2024-01-16 20:58:00,0.0,,3129.3,1342.71,Owner's Equity,3000,tray,🏡
Compost Collective,No Tax,REF-8904,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,51091,Invoice,0.0,2024-01-14 11:35:00,1425.04,,3458.12,1425.04,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,No Tax,REF-9005,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,86887,Payment,828.4,2024-01-20 19:33:00,0.0,,2021.88,828.4,Owner's Equity,3000,tray,🏡
Muffin Utility Inc.,No Tax,REF-7877,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,49247,Invoice,0.0,2024-01-18 06:47:00,1394.14,,4214.58,1394.14,Wages Payable,2100,externaldrive,🌱
Muffin Utility Inc.,Sales Tax,REF-9660,False,Paid in kale chips and weird looks.,Tractor repair service,86206,Tax,0.0,2024-01-14 12:49:00,1257.61,,3840.96,1257.61,Insurance,5900,wrench,🧾
Zappa Solar,No Tax,REF-6626,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,28685,Equity Contribution,1349.47,2024-01-19 17:49:00,0.0,CHK-4672,1761.29,1349.47,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,Sales Tax,REF-3990,False,Someone painted the barn plaid again.,Tractor repair service,17475,Tax,0.0,2024-01-15 02:12:00,1055.9,,2680.06,1055.9,Insurance,5900,wrench,🧾
USDA,Use Tax,REF-7406,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,13052,Payment,1243.52,2024-01-16 16:49:00,0.0,CHK-3783,2135.95,1243.52,Owner's Equity,3000,tray,🏡
Johnny's Seeds,No Tax,REF-9763,False,Paid in kale chips and weird looks.,Weekly payroll distribution,74178,Payment,892.15,2024-01-18 02:16:00,0.0,CHK-8395,3279.29,892.15,Depreciation,6000,calendar,🛠
Compost Collective,Sales Tax,REF-4910,False,Someone painted the barn plaid again.,Tractor repair service,30800,Expense,208.46,2024-01-16 05:46:00,0.0,CHK-7454,3820.72,208.46,Insurance,5900,wrench,🧾
USDA,Use Tax,REF-1821,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,36760,Equity Contribution,1432.77,2024-01-19 16:47:00,0.0,,2664.1,1432.77,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,No Tax,REF-5762,True,Billy the Mountain requested cash.,Tractor repair service,93471,Invoice,0.0,2024-01-20 06:40:00,172.59,CHK-6112,4196.91,172.59,Taxes Payable,2200,hammer,🐝
Farm Co-op,Sales Tax,REF-8882,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,53652,Expense,516.96,2024-01-14 06:24:00,0.0,CHK-2286,1327.09,516.96,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Sales Tax,REF-7788,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,69289,Expense,1135.13,2024-01-14 15:10:00,0.0,,2602.0,1135.13,Cost of Goods Sold,5000,externaldrive,📦
Compost Collective,Sales Tax,REF-1307,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,94767,Payment,1241.79,2024-01-19 03:05:00,0.0,,2886.98,1241.79,Wages Payable,2100,externaldrive,🌱
Tractor Depot,No Tax,REF-8943,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,99761,Expense,1382.15,2024-01-14 19:12:00,0.0,CHK-6436,1386.96,1382.15,Wages Payable,2100,externaldrive,🌱
USDA,No Tax,REF-4278,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,21284,Payment,650.23,2024-01-16 00:59:00,0.0,CHK-5068,2586.85,650.23,Owner's Equity,3000,tray,🏡
USDA,No Tax,REF-5412,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,73744,Tax,0.0,2024-01-15 07:34:00,312.71,CHK-5093,1205.21,312.71,Depreciation,6000,calendar,🛠
Compost Collective,No Tax,REF-8608,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,92090,Expense,1226.71,2024-01-14 08:27:00,0.0,CHK-4140,1172.15,1226.71,Fuel,5300,tray,💼
Muffin Utility Inc.,No Tax,REF-9344,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,47782,Equity Contribution,799.66,2024-01-16 14:25:00,0.0,CHK-4877,3754.94,799.66,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,Sales Tax,REF-6004,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,32837,Payroll,250.04,2024-01-17 10:51:00,0.0,,4626.05,250.04,Sales - Value-Added Goods,4100,folder,🐔
Muffin Utility Inc.,No Tax,REF-9575,True,Someone painted the barn plaid again.,Weekly payroll distribution,31559,Invoice,0.0,2024-01-14 21:20:00,880.26,,1368.26,880.26,Owner's Equity,3000,tray,🏡
Farm Co-op,Use Tax,REF-4620,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,69063,Invoice,0.0,2024-01-15 10:53:00,184.89,,3183.99,184.89,Owner's Equity,3000,tray,🏡
Johnny's Seeds,Sales Tax,REF-9002,False,Billy the Mountain requested cash.,Tractor repair service,20743,Invoice,0.0,2024-01-20 01:26:00,787.88,CHK-9999,2511.12,787.88,Taxes Payable,2200,hammer,🐝
Farm Co-op,Use Tax,REF-2554,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,70207,Payroll,722.06,2024-01-18 22:46:00,0.0,,4926.01,722.06,Wages Payable,2100,externaldrive,🌱
Johnny's Seeds,No Tax,REF-4133,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,58701,Equity Contribution,524.92,2024-01-19 02:33:00,0.0,CHK-6534,2240.78,524.92,Owner's Equity,3000,tray,🏡
Zappa Solar,Sales Tax,REF-3315,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,26077,Payment,1473.43,2024-01-19 13:12:00,0.0,CHK-9187,2792.14,1473.43,Fuel,5300,tray,💼
Johnny's Seeds,Use Tax,REF-9875,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,78343,Payroll,1346.09,2024-01-25 09:09:00,0.0,CHK-7798,2560.94,1346.09,Insurance,5900,wrench,🧾
Compost Collective,No Tax,REF-8523,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,25503,Payroll,96.75,2024-01-23 20:52:00,0.0,,3144.61,96.75,Wages Payable,2100,externaldrive,🌱
Muffin Utility Inc.,Sales Tax,REF-7364,False,Beware of the Central Scrutinizer.,Weekly payroll distribution,87255,Expense,772.23,2024-01-22 10:24:00,0.0,,3407.59,772.23,Sales - Value-Added Goods,4100,folder,🐔
USDA,No Tax,REF-4615,False,Someone painted the barn plaid again.,Weekly payroll distribution,25432,Payroll,1357.04,2024-01-25 21:46:00,0.0,CHK-9737,2090.78,1357.04,Owner's Equity,3000,tray,🏡
Compost Collective,No Tax,REF-3399,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,30934,Payment,170.46,2024-01-22 01:12:00,0.0,CHK-3410,3081.89,170.46,Depreciation,6000,calendar,🛠
Farm Co-op,Sales Tax,REF-8846,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,17565,Invoice,0.0,2024-01-22 20:20:00,835.21,CHK-4842,4966.89,835.21,Sales - Value-Added Goods,4100,folder,🐔
Farm Co-op,No Tax,REF-8248,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,59603,Invoice,0.0,2024-01-25 15:54:00,1417.26,,1626.82,1417.26,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,Sales Tax,REF-7523,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,95941,Payment,779.6,2024-01-25 21:59:00,0.0,CHK-8458,2220.12,779.6,Fuel,5300,tray,💼
Tractor Depot,Sales Tax,REF-6226,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,95902,Payroll,513.88,2024-01-23 17:32:00,0.0,,1932.14,513.88,Taxes Payable,2200,hammer,🐝
Farm Co-op,Use Tax,REF-3748,True,Billy the Mountain requested cash.,Tractor repair service,29215,Payroll,1001.64,2024-01-24 04:42:00,0.0,,4594.36,1001.64,Sales - Value-Added Goods,4100,folder,🐔
Compost Collective,Sales Tax,REF-6624,True,Paid in kale chips and weird looks.,Tractor repair service,75923,Tax,0.0,2024-01-27 06:22:00,1283.72,,2560.94,1283.72,Owner's Equity,3000,tray,🏡
Zappa Solar,Use Tax,REF-7195,True,Someone painted the barn plaid again.,Tractor repair service,80712,Invoice,0.0,2024-01-25 01:21:00,798.97,,4511.23,798.97,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,No Tax,REF-2077,True,Someone painted the barn plaid again.,Weekly payroll distribution,47971,Tax,0.0,2024-01-24 05:58:00,306.17,,4751.89,306.17,Cost of Goods Sold,5000,externaldrive,📦
USDA,No Tax,REF-6207,False,Someone painted the barn plaid again.,Tractor repair service,20441,Payment,857.79,2024-01-26 08:12:00,0.0,,3449.04,857.79,Sales - Value-Added Goods,4100,folder,🐔
Johnny's Seeds,No Tax,REF-2279,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,27617,Equity Contribution,1451.34,2024-01-21 16:11:00,0.0,,4365.93,1451.34,Insurance,5900,wrench,🧾
Zappa Solar,No Tax,REF-6638,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,49519,Equity Contribution,776.41,2024-01-24 16:52:00,0.0,CHK-7214,3672.77,776.41,Depreciation,6000,calendar,🛠
Tractor Depot,Sales Tax,REF-8650,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,28820,Invoice,0.0,2024-01-26 00:27:00,585.09,CHK-1328,4943.89,585.09,Insurance,5900,wrench,🧾
Johnny's Seeds,Use Tax,REF-2109,False,Beware of the Central Scrutinizer.,Weekly payroll distribution,72934,Tax,0.0,2024-01-23 13:09:00,1307.07,,2946.85,1307.07,Taxes Payable,2200,hammer,🐝
Muffin Utility Inc.,Sales Tax,REF-5662,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,12018,Tax,0.0,2024-01-21 15:20:00,904.91,CHK-4249,4685.23,904.91,Taxes Payable,2200,hammer,🐝
Farm Co-op,Use Tax,REF-7141,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,47654,Payment,1047.67,2024-01-27 09:08:00,0.0,,3488.35,1047.67,Taxes Payable,2200,hammer,🐝
Compost Collective,No Tax,REF-6653,True,Beware of the Central Scrutinizer.,Tractor repair service,91099,Equity Contribution,228.62,2024-01-25 05:21:00,0.0,CHK-7242,2927.48,228.62,Depreciation,6000,calendar,🛠
Tractor Depot,Sales Tax,REF-5955,True,Paid in kale chips and weird looks.,Tractor repair service,67597,Payment,902.6,2024-01-24 23:56:00,0.0,,3044.58,902.6,Fuel,5300,tray,💼
Muffin Utility Inc.,No Tax,REF-5485,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,81480,Payment,161.32,2024-01-24 20:16:00,0.0,CHK-3778,1393.71,161.32,Cost of Goods Sold,5000,externaldrive,📦
Farm Co-op,Use Tax,REF-4231,True,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,65390,Equity Contribution,859.48,2024-01-26 21:21:00,0.0,CHK-3222,2438.46,859.48,Owner's Equity,3000,tray,🏡
Compost Collective,Sales Tax,REF-9107,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,30774,Equity Contribution,47.03,2024-01-25 03:53:00,0.0,,3017.3,47.03,Insurance,5900,wrench,🧾
Johnny's Seeds,Use Tax,REF-5880,True,Someone painted the barn plaid again.,Tractor repair service,12539,Payment,33.21,2024-01-22 23:38:00,0.0,,4688.03,33.21,Depreciation,6000,calendar,🛠
Muffin Utility Inc.,No Tax,REF-1992,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,30410,Payroll,266.64,2024-01-24 20:03:00,0.0,,1111.48,266.64,Owner's Equity,3000,tray,🏡
Farm Co-op,Sales Tax,REF-1591,False,Beware of the Central Scrutinizer.,Sale at Saturday farmer's market,10315,Payroll,1112.55,2024-01-27 15:25:00,0.0,CHK-5828,4300.4,1112.55,Wages Payable,2100,externaldrive,🌱
Compost Collective,Use Tax,REF-9885,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,66303,Payment,1182.39,2024-01-24 09:30:00,0.0,CHK-3482,2740.22,1182.39,Fuel,5300,tray,💼
