"Symbol","Scientific Name with Author","GSAT Common Name"
"PRAM","Prunus americana Marshall","AMERICAN PLUM"
"PRAN","Primula angustifolia Torr.","alpine primrose"
"PRAN3","Prunus angustifolia Marshall","CHICKASAW PLUM"
"PRAS","Prenanthes aspera Michx.","ROUGH RATTLESNAKEROOT"
"PRENA","Prenanthes L.","rattlesnakeroot"
"PRGL2","Prosopis glandulosa Torr.","honey mesquite"
"PRGR","Prunus gracilis Engelm. & A. Gray","OKLAHOMA PLUM"
"PRLO","Proboscidea louisianica (Mill.) Thell.","ram's horn"
"PROBO","Proboscidea Schmidel","unicorn-plant"
"PROSE","Proserpinaca L.","mermaidweed"
"PROSO","Prosopis L.","mesquite"
"PRPA3","Proserpinaca palustris L.","marsh mermaidweed"
"PRUNE","Prunella L.","selfheal"
"PRUNU","Prunus L.","plum"
"PRVI","Prunus virginiana L.","chokecherry"
"PRVU","Prunella vulgaris L.","COMMON SELFHEAL"
"PSAR","Pseudoclappia arenaria Rydb.","TransPecos false clapdaisy"
"PSCA11","Pseudognaphalium canescens (DC.) W.A. Weber","Wright's cudweed"
"PSEUD3","Pseudoclappia Rydb.","false clapdaisy"
"PSEUD43","Pseudognaphalium Kirp.","CUDWEED"
"PSHE4","Pseudognaphalium helleri (Britton) Anderb.","Heller's cudweed"
"PSILO3","Psilostrophe DC.","paperflower"
"PSOB3","Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt","rabbittobacco"
"PSOBO","Pseudognaphalium obtusifolium (L.) Hilliard & B.L. Burtt ssp. obtusifolium","rabbit-tobacco"
"PSST7","Pseudognaphalium stramineum (Kunth) Anderb.","cottonbatting plant"
"PSTA","Psilostrophe tagetina (Nutt.) Greene","woolly paperflower"
"PSTE5","Psoralidium tenuiflorum (Pursh) Rydb.","scurfpea"
"PTAQ","Pteridium aquilinum (L.) Kuhn","western brackenfern"
"PTCA","Ptilimnium capillaceum (Michx.) Raf.","herbwilliam"
"PTCO","Ptilimnium costatum (Elliott) Raf.","ribbed mock bishopweed"
"PTELE","Ptelea L.","HOPTREE"
"PTERI","Pteridium Gleditsch ex Scop.","BRACKENFERN"
"PTILI","Ptilimnium Raf.","mock bishopweed"
"PTNU","Ptilimnium nuttallii (DC.) Britton","laceflower"
"PTTR","Ptelea trifoliata L.","common hoptree"
"PTTRP2","Ptelea trifoliata L. ssp. polyadenia (Greene) V. Bailey","pallid hoptree"
"PUMO","Pueraria montana (Lour.) Merr.","kudzu"
"PYCNA","Pycnanthemum Michx.","mountainmint"
"PYGR2","Pyrrhopappus grandiflorus (Nutt.) Nutt.","tuberous desert-chicory"
"PYRRH","Pyrrhopappus DC.","desert-chicory"
"PYRUS","Pyrus L.","PEAR"
"PYTE","Pycnanthemum tenuifolium Schrad.","narrowleaf mountainmint"
"QUAL","Quercus alba L.","WHITE OAK"
"QUERC","Quercus L.","oak"
"QUFA","Quercus falcata Michx.","SOUTHERN RED OAK"
"QUGA","Quercus gambelii Nutt.","GAMBEL OAK"
"QUHA3","Quercus havardii Rydb.","Havard oak"
"QULO2","Quincula lobata (Torr.) Raf.","Chinese lantern"
"QUMA2","Quercus macrocarpa Michx.","BUR OAK"
"QUMA3","Quercus marilandica Münchh.","BLACKJACK OAK"
"QUMI","Quercus michauxii Nutt.","SWAMP CHESTNUT OAK"
"QUMU","Quercus muehlenbergii Engelm.","CHINKAPIN OAK"
"QUNI","Quercus nigra L.","WATER OAK"
"QUPA2","Quercus palustris Münchh.","PIN OAK"
"QUPR","Quercus prinoides Willd.","dwarf chinkapin oak"
"QURU","Quercus rubra L.","NORTHERN RED OAK"
"QUSH","Quercus shumardii Buckley","Shumard's oak"
"QUST","Quercus stellata Wangenh.","POST OAK"
"QUVE","Quercus velutina Lam.","BLACK OAK"
"RAAB","Ranunculus abortivus L.","LITTLELEAF BUTTERCUP"
"RAAN2","Rayjacksonia annua (Rydb.) R.L. Hartm. & M.A. Lane","viscid tansyaster"
"RACO3","Ratibida columnifera (Nutt.) Wooton & Standl.","upright prairie coneflower"
"RACY","Ranunculus cymbalaria Pursh","alkali buttercup"
"RAFA","Ranunculus fascicularis Muhl. ex Bigelow","early buttercup"
"RAFL","Ranunculus flabellaris Raf.","YELLOW WATER BUTTERCUP"
"RAHA","Ranunculus harveyi (A. Gray) Britton","Harvey's buttercup"
"RAHI","Ranunculus hispidus Michx.","BRISTLY BUTTERCUP"
"RALA2","Ranunculus laxicaulis (Torr. & A. Gray) Darby","Mississippi buttercup"
"RALO2","Ranunculus longirostris Godr.","LONGBEAK BUTTERCUP"
"RAMI2","Ranunculus micranthus Nutt.","rock buttercup"
"RANUN","Ranunculus L.","buttercup"
"RAPA3","Ranunculus parviflorus L.","smallflower buttercup"
"RAPU","Ranunculus pusillus Poir.","low spearwort"
"RARE2","Ranunculus recurvatus Poir.","blisterwort"
"RASA","Ranunculus sardous Crantz","hairy buttercup"
"RASC3","Ranunculus sceleratus L.","cursed buttercup"
"RATIB","Ratibida Raf.","prairie coneflower"
"RAYJA","Rayjacksonia R.L. Hartm. & M.A. Lane","tansyaster"
"REAR","Reverchonia arenaria A. Gray","SAND REVERCHONIA"
"REFL","Redfieldia flexuosa (Thurb.) Vasey","BLOWOUT GRASS"
"RHAMN","Rhamnus L.","buckthorn"
"RHAR4","Rhus aromatica Aiton","fragrant sumac"
"RHCA11","Rhynchospora capillacea Torr.","needle beaksedge"
"RHCA12","Rhynchospora capitellata (Michx.) Vahl","brownish beaksedge"
"RHCA7","Rhododendron canescens (Michx.) Sweet","mountain azalea"
"RHCA9","Rhynchospora caduca Elliott","anglestem beaksedge"
"RHCO","Rhus copallinum L.","winged sumac"
"RHCO2","Rhynchospora corniculata (Lam.) A. Gray","shortbristle horned beaksedge"
"RHEXI","Rhexia L.","meadowbeauty"
"RHGL","Rhus glabra L.","smooth sumac"
"RHGL2","Rhynchospora globularis (Chapm.) Small","globe beaksedge"
"RHGL3","Rhynchospora glomerata (L.) Vahl","clustered beaksedge"
"RHGR","Rhynchospora gracilenta A. Gray","slender beaksedge"
"RHHA","Rhynchospora harveyi W. Boott","Harvey's beaksedge"
"RHLA3","Rhus lanceolata (A. Gray) Britton","prairie sumac"
"RHLA5","Rhynchosia latifolia Nutt. ex Torr. & A. Gray","prairie snoutbean"
"RHLA7","Rhynchospora latifolia (Baldw. ex Elliott) W.W. Thomas","sandswamp whitetop"
"RHMA","Rhexia mariana L.","Maryland meadowbeauty"
"RHMA6","Rhynchospora macrostachya Torr. ex A. Gray","tall horned beaksedge"
"RHMI3","Rhus microphylla Engelm. ex A. Gray","littleleaf sumac"
"RHNI2","Rhynchospora nivea Boeckeler","showy whitetop"
"RHOB","Rhododendron oblongifolium (Small) Millais","Texas azalea"
"RHPH2","Rhynchosida physocalyx (A. Gray) Fryxell","buffpetal"
"RHPR","Rhododendron prinophyllum (Small) Millais","early azalea"
"RHRA2","Rhynchospora rariflora (Michx.) Elliott","fewflower beaksedge"
"RHRE8","Rhynchospora recognita (Gale) Kral","globe beaksedge"
"RHTRT","Rhus trilobata Nutt. var. trilobata","SKUNKBUSH SUMAC"
"RHUS","Rhus L.","sumac"
"RHVI","Rhexia virginica L.","handsome Harry"
"RHVI2","Rhododendron viscosum (L.) Torr.","swamp azalea"
"RHYNC2","Rhynchosia Lour.","snoutbean"
"RHYNC3","Rhynchospora Vahl","beaksedge"
"RIAU","Ribes aureum Pursh","GOLDEN CURRANT"
"RIBES","Ribes L.","currant"
"RICE","Ribes cereum Douglas","wax currant"
"RICEP","Ribes cereum Douglas var. pedicellare W.H. Brewer & S. Watson","whisky currant"
"RICU","Ribes curvatum Small","granite gooseberry"
"RICY","Ribes cynosbati L.","eastern prickly gooseberry"
"RIHU2","Rivina humilis L.","rougeplant"
"RIMI","Ribes missouriense Nutt.","Missouri gooseberry"
"ROCU2","Rorippa curvipes Greene","bluntleaf yellowcress"
"ROMU","Rosa multiflora Thunb.","MULTIFLORA ROSE"
"ROPA2","Rorippa palustris (L.) Besser","bog yellowcress"
"ROPAF2","Rorippa palustris (L.) Besser ssp. fernaldiana (Butters & Abbe) Jonsell","Fernald's yellowcress"
"ROPS","Robinia pseudoacacia L.","BLACK LOCUST"
"RORA","Rotala ramosior (L.) Koehne","lowland rotala"
"RORIP","Rorippa Scop.","yellowcress"
"ROSE","Rorippa sessiliflora (Nutt.) Hitchc.","STALKLESS YELLOWCRESS"
"ROSI2","Rorippa sinuata (Nutt.) Hitchc.","SPREADING YELLOWCRESS"
"RUAC3","Rumex acetosella L.","common sheep sorrel"
"RUBUS","Rubus L.","blackberry"
"RUCI2","Ruppia cirrhosa (Petagna) Grande","spiral ditchgrass"
"RUCR","Rumex crispus L.","CURLY DOCK"
"RUELL","Ruellia L.","WILD PETUNIA"
"RUGR","Rudbeckia grandiflora (D. Don) J.F. Gmel. ex DC.","ROUGH CONEFLOWER"
"RUHI2","Rudbeckia hirta L.","BLACKEYED SUSAN"
"RUHU","Ruellia humilis Nutt.","fringeleaf wild petunia"
"RUMEX","Rumex L.","dock"
"RUOK","Rubus oklahomus L.H. Bailey","Oklahoma blackberry"
"RUPPI","Ruppia L.","widgeonweed"
"RUSU","Rudbeckia subtomentosa Pursh","SWEET CONEFLOWER"
"RUTR","Rubus trivialis Michx.","southern dewberry"
"RUTR2","Rudbeckia triloba L.","BROWNEYED SUSAN"
"SAAL21","Saccharum alopecuroides (L.) Nutt.","SILVER PLUMEGRASS"
"SAAL5","Sassafras albidum (Nutt.) Nees","SASSAFRAS"
"SAAM4","Sagittaria ambigua J.G. Sm.","KANSAS ARROWHEAD"
"SAAN2","Sanguisorba annua (Nutt. ex Hook.) Nutt. ex Torr. & A. Gray","prairie burnet"
"SAAZG","Salvia azurea Michx. ex Lam. var. grandiflora Benth.","pitcher sage"
"SABA10","Saccharum baldwinii Spreng.","NARROW PLUMEGRASS"
"SABAL","Sabal Adans.","palmetto"
"SABAT","Sabatia Adans.","rose gentian"
"SABR18","Saccharum brevibarbe (Michx.) Pers.","shortbeard plumegrass"
"SABR8","Sagittaria brevirostra Mack. & Bush","shortbeak arrowhead"
"SABRC3","Saccharum brevibarbe (Michx.) Pers. var. contortum (Elliott) R. Webster","sortbeard plumegrass"
"SACA13","Sanguinaria canadensis L.","BLOODROOT"
"SACA15","Sanicula canadensis L.","Canadian blacksnakeroot"
"SACA21","Sagittaria calycina Engelm.","hooded arrowhead"
"SACA3","Sabatia campestris Nutt.","TEXAS STAR"
"SACCH","Saccharum L.","sugarcane"
"SACCI","Sacciolepis Nash","cupscale grass"
"SACE","Saururus cernuus L.","lizard's tail"
"SACU","Sagittaria cuneata Sheldon","arumleaf arrowhead"
"SADE","Sagina decumbens (Elliott) Torr. & A. Gray","trailing pearlwort"
"SAEB2","Samolus ebracteatus Kunth","limewater brookweed"
"SAGI","Saccharum giganteum (Walter) Pers.","SUGARCANE PLUMEGRASS"
"SAGIN","Sagina L.","pearlwort"
"SAGIT","Sagittaria L.","arrowhead"
"SAGR","Sagittaria graminea Michx.","GRASSY ARROWHEAD"
"SAIN3","Salix interior Rowlee","sandbar willow"
"SALA","Sagittaria lancifolia L.","bulltongue arrowhead"
"SALA2","Sagittaria latifolia Willd.","Broadleaf arrowhead"
"SALIX","Salix L.","willow"
"SALO2","Sagittaria longiloba Engelm. ex J.G. Sm.","longbarb arrowhead"
"SALVI","Salvia L.","sage"
"SALVI2","Salvinia Ség.","watermoss"
"SAMBU","Sambucus L.","elderberry"
"SAMI7","Salvinia minima Baker","water spangles"
"SAMI8","Sabal minor (Jacq.) Pers.","DWARF PALMETTO"
"SAMOL","Samolus L.","brookweed"
"SANGU2","Sanguisorba L.","burnet"
"SANI","Salix nigra Marshall","BLACK WILLOW"
"SANIC","Sanicula L.","sanicle"
"SAOD","Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe","clustered blacksnakeroot"
"SAOF4","Saponaria officinalis L.","BOUNCINGBET"
"SAPA13","Saxifraga palmeri Bush","Palmer's saxifrage"
"SAPA2","Sagittaria papillosa Buchenau","NIPPLEBRACT ARROWHEAD"
"SAPIN","Sapindus L.","soapberry"
"SAPL","Sagittaria platyphylla (Engelm.) J.G. Sm.","DELTA ARROWHEAD"
"SAPON","Saponaria L.","soapwort"
"SARA3","Saccharum ravennae (L.) L.","ravennagrass"
"SASAD","Sapindus saponaria L. var. drummondii (Hook. & Arn.) L.D. Benson","WESTERN SOAPBERRY"
"SAST","Sacciolepis striata (L.) Nash","American cupscale"
"SATE4","Saxifraga texana Buckley","TEXAS SAXIFRAGE"
"SATR12","Salsola tragus L.","Russian thistle"
"SAVA3","Samolus valerandi L.","SEASIDE BROOKWEED"
"SAVI5","Saxifraga virginiensis Michx.","early saxifrage"
"SAVIS","Saxifraga virginiensis Michx. var. subintegra Goodman","Oklahoma saxifrage"
"SCAC3","Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve","HARDSTEM BULRUSH"
"SCAM6","Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller","chairmaker's bulrush"
"SCAN2","Scleranthus annuus L.","German knotgrass"
"SCAR7","Schedonorus arundinaceus (Schreb.) Dumort., nom. cons.","tall fescue"
"SCAT2","Scirpus atrovirens Willd.","GREEN BULRUSH"
"SCBR2","Scleropogon brevifolius Phil.","burrograss"
"SCCA11","Schoenoplectus californicus (C.A. Mey.) Palla","California bulrush"
"SCCA4","Scutellaria cardiophylla Engelm. & A. Gray","gulf skullcap"
"SCCI","Scleria ciliata Michx.","fringed nutrush"
"SCCY","Scirpus cyperinus (L.) Kunth","woolgrass"
"SCDR2","Scutellaria drummondii Benth.","Drummond's skullcap"
"SCDU2","Sclerochloa dura (L.) P. Beauv.","COMMON HARDGRASS"
"SCEL","Scutellaria elliptica Muhl. ex Spreng.","HAIRY SKULLCAP"
"SCGA","Scutellaria galericulata L.","MARSH SKULLCAP"
"SCHA10","Schoenoplectiella hallii (A.Gray) Lye","Hall's bulrush"
"SCHE5","Schoenoplectus heterochaetus (Chase) Soják","SLENDER BULRUSH"
"SCHOE6","Schoenoplectus (Rchb.) Palla","bulrush"
"SCIN","Scutellaria incana Biehler","hoary skullcap"
"SCIN2","Scutellaria integrifolia L.","helmet flower"
"SCIRP","Scirpus L.","bulrush"
"SCLA","Scrophularia lanceolata Pursh","LANCELEAF FIGWORT"
"SCLA2","Scutellaria lateriflora L.","BLUE SKULLCAP"
"SCLER2","Scleria P.J. Bergius","nutrush"
"SCLER4","Sclerochloa P. Beauv.","hardgrass"
"SCMA2","Scrophularia marilandica L.","carpenter's square"
"SCOL2","Scleria oligantha Michx.","littlehead nutrush"
"SCOV","Scutellaria ovata Hill","heartleaf skullcap"
"SCPA","Schedonnardus paniculatus (Nutt.) Trel.","TUMBLEGRASS"
"SCPA5","Scleria pauciflora Muhl. ex Willd.","fewflower nutrush"
"SCPA7","Scutellaria parvula Michx.","SMALL SKULLCAP"
"SCPA8","Scirpus pallidus (Britton) Fernald","CLOAKED BULRUSH"
"SCPAC","Scleria pauciflora Muhl. ex Willd. var. caroliniana (Willd.) Alph. Wood","Carolina nutrush"
"SCPAM","Scutellaria parvula Michx. var. missouriensis (Torr.) Goodman & C.A. Lawson","Leonard's skullcap"
"SCPE4","Scirpus pendulus Muhl.","rufous bulrush"
"SCPR4","Schedonorus pratensis (Huds.) P. Beauv.","meadow ryegrass"
"SCPU10","Schoenoplectus pungens (Vahl) Palla","common threesquare"
"SCRE","Scleria reticularis Michx.","netted nutrush"
"SCRE3","Scutellaria resinosa Torr.","sticky skullcap"
"SCROP","Scrophularia L.","figwort"
"SCSA11","Schoenoplectiella saximontana (Fernald) Lye","Rocky Mountain bulrush"
"SCSC","Schizachyrium scoparium (Michx.) Nash","LITTLE BLUESTEM"
"SCTA2","Schoenoplectus tabernaemontani (C.C. Gmel.) Palla","SOFTSTEM BULRUSH"
"SCTE5","Schizachyrium tenerum Nees","slender little bluestem"
"SCTR","Scleria triglomerata Michx.","whip nutrush"
"SCUTE","Scutellaria L.","skullcap"
"SCVE2","Scleria verticillata Muhl. ex Willd.","low nutrush"
"SCWR2","Scutellaria wrightii A. Gray","Wright's skullcap"
"SEAL4","Senna alata (L.) Roxb.","emperor's candlesticks"
"SEAP","Selaginella apoda (L.) Spring","meadow spikemoss"
"SEAR","Selaginella arenicola Underw.","sand spikemoss"
"SEARR","Selaginella arenicola Underw. ssp. riddellii (Van Eselt.) R. Tryon","Riddell's spikemoss"
"SEAU","Selenia aurea Nutt.","golden selenia"
"SEDE2","Selaginella densa Rydb.","lesser spikemoss"
"SEDI3","Selinocarpus diffusus A. Gray","spreading moonpod"
"SEDUM","Sedum L.","stonecrop"
"SEEC","Selaginella eclipes W.R. Buck","hidden spikemoss"
"SEFL3","Senecio flaccidus Less.","threadleaf ragwort"
"SEHE8","Sesbania herbacea (Mill.) McVaugh","bigpod sesbania"
"SEIT","Setaria italica (L.) P. Beauv.","foxtail bristlegrass"
"SELAG","Selaginella P. Beauv.","spikemoss"
"SELIN","Selinocarpus A. Gray","MOONPOD"
"SEMA11","Senna marilandica (L.) Link","Maryland senna"
"SEMA3","Sesuvium maritimum (Walter) Britton, Sterns & Poggenb.","slender seapurslane"
"SENEC","Senecio L.","ragwort"
"SENU","Sedum nuttallianum Raf.","YELLOW STONECROP"
"SEOB4","Senna obtusifolia (L.) Irwin & Barneby","Java-bean"
"SEOC2","Senna occidentalis (L.) Link","septicweed"
"SEPA10","Setaria parviflora (Poir.) Kerguélen","KNOTROOT BRISTLEGRASS"
"SEPA10","Setaria parviflora (Poir.) Kerguélen","marsh bristlegrass"
"SEPE","Selaginella peruviana (Milde) Hieron.","PERUVIAN SPIKEMOSS"
"SEREF","Setaria reverchonii (Vasey) Pilg. ssp. firmula (Hitchc. & Chase) W.E. Fox","knot grass"
"SERI2","Senecio riddellii Torr. & A. Gray","Riddell's ragwort"
"SERO8","Senna roemeriana (Scheele) Irwin & Barneby","twoleaf senna"
"SERU","Selaginella rupestris (L.) Spring","northern selaginella"
"SESBA","Sesbania Scop.","riverhemp"
"SESUV","Sesuvium L.","seapurslane"
"SETAR","Setaria P. Beauv.","bristlegrass"
"SEUN","Selaginella underwoodii Hieron.","Underwood's spikemoss"
"SEVA4","Securigera varia (L.) Lassen","purple crownvetch"
"SEVE","Sesbania vesicaria (Jacq.) Elliott","bagpod"
"SEVE2","Sesuvium verrucosum Raf.","verrucose seapurslane"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN BRISTLEGRASS"
"SHAR2","Sherardia arvensis L.","blue fieldmadder"
"SHRO2","Shinnersoseris rostrata (A. Gray) S. Tomb","beaked skeletonweed"
"SIAB","Sida abutifolia Mill.","spreading fanpetals"
"SIAL2","Sisymbrium altissimum L.","tall tumblemustard"
"SIAN","Sicyos angulatus L.","oneseed burr cucumber"
"SIAN2","Silene antirrhina L.","SLEEPY SILENE"
"SIAN3","Sisyrinchium angustifolium Mill.","narrowleaf blue-eyed grass"
"SIAR4","Sinapis arvensis L.","charlock mustard"
"SIBAR","Sibara Greene","winged rockcress"
"SICA9","Sisyrinchium campestre E.P. Bicknell","prairie blue-eyed grass"
"SICYO","Sicyos L.","burr cucumber"
"SIDA","Sida L.","fanpetals"
"SIDER2","Sideroxylon L.","bully"
"SIIN2","Silphium integrifolium Michx.","wholeleaf rosinweed"
"SILA20","Sideroxylon lanuginosum Michx.","gum bully"
"SILA3","Silphium laciniatum L.","compassplant"
"SILAL3","Sideroxylon lanuginosum Michx. ssp. lanuginosum","gum bully"
"SILEN","Silene L.","catchfly"
"SILPH","Silphium L.","rosinweed"
"SILYB","Silybum Adans.","milkthistle"
"SIMA3","Silybum marianum (L.) Gaertn.","blessed milkthistle"
"SINAP","Sinapis L.","mustard"
"SINO","Silene noctiflora L.","NIGHTFLOWERING SILENE"
"SIOF","Sisymbrium officinale (L.) Scop.","HEDGEMUSTARD"
"SIRE2","Silene regia Sims","ROYAL CATCHFLY"
"SIRH","Sida rhombifolia L.","Cuban jute"
"SISP","Sida spinosa L.","prickly fanpetals"
"SIST","Silene stellata (L.) W.T. Aiton","widowsfrill"
"SISYR","Sisyrinchium L.","blue-eyed grass"
"SIVI2","Sibara virginica (L.) Rollins","Virginia winged rockcress"
"SIVI4","Silene virginica L.","fire pink"
"SMBO2","Smilax bona-nox L.","saw greenbrier"
"SMILA2","Smilax L.","greenbrier"
"SMUV","Smallanthus uvedalius (L.) Mack. ex Small","hairy leafcup"
"SOAL5","Solidago altiplanities C.E.S. Taylor & R.J. Taylor","plains goldenrod"
"SOAS","Sonchus asper (L.) Hill","spiny sowthistle"
"SOBI2","Sorghum bicolor (L.) Moench","Sorghum"
"SOBIB","Sorghum bicolor (L.) Moench ssp. bicolor","grain sorghum"
"SOCA3","Solanum carolinense L.","Carolina horsenettle"
"SOCA6","Solidago canadensis L.","Canada goldenrod"
"SODI","Solanum dimidiatum Raf.","western horsenettle"
"SOEL","Solanum elaeagnifolium Cav.","SILVERLEAF NIGHTSHADE"
"SOEL3","Sorghastrum elliottii (C. Mohr) Nash","slender Indiangrass"
"SOGI","Solidago gigantea Aiton","GIANT GOLDENROD"
"SOHA","Sorghum halepense (L.) Pers.","JOHNSONGRASS"
"SOLAN","Solanum L.","nightshade"
"SOLID","Solidago L.","goldenrod"
"SOLIV","Soliva Ruiz & Pav.","burrweed"
"SOMI2","Solidago missouriensis Nutt.","MISSOURI GOLDENROD"
"SONCH","Sonchus L.","sowthistle"
"SONU","Sophora nuttalliana B.L. Turner","silky sophora"
"SONU2","Sorghastrum nutans (L.) Nash","INDIANGRASS"
"SOOL","Sonchus oleraceus L.","COMMON SOWTHISTLE"
"SOOU","Solidago ouachitensis C.E.S. Taylor & R.J. Taylor","Ouachita Mountain goldenrod"
"SOPA2","Solidago patula Muhl. ex Willd.","roundleaf goldenrod"
"SOPHO","Sophora L.","necklacepod"
"SORA","Solidago radula Nutt.","western rough goldenrod"
"SORO","Solanum rostratum Dunal","buffalobur nightshade"
"SOSE2","Soliva sessilis Ruiz & Pav.","field burrweed"
"SOWR","Solidago wrightii A. Gray","Wright's goldenrod"
"SPAI","Sporobolus airoides (Torr.) Torr.","ALKALI SACATON"
"SPAM","Sparganium americanum Nutt.","American bur-reed"
"SPAN","Sparganium androcladum (Engelm.) Morong","branched bur-reed"
"SPAN3","Sphaeralcea angustifolia (Cav.) G. Don","copper globemallow"
"SPARG","Sparganium L.","bur-reed"
"SPART","Spartina Schreb.","cordgrass"
"SPCE","Spiranthes cernua (L.) Rich.","nodding ladies'-tresses"
"SPCL","Sporobolus clandestinus (Biehler) Hitchc.","rough dropseed"
"SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","SCARLET GLOBEMALLOW"
"SPCO16","Sporobolus compositus (Poir.) Merr.","composite dropseed"
"SPCOC2","Sporobolus compositus (Poir.) Merr. var. compositus","meadow dropseed"
"SPCOC2","Sporobolus compositus (Poir.) Merr. var. compositus","TALL DROPSEED"
"SPCOD3","Sporobolus compositus (Poir.) Merr. var. drummondii (Trin.) Kartesz & Gandhi","Drummond's dropseed"
"SPCR","Sporobolus cryptandrus (Torr.) A. Gray","SAND DROPSEED"
"SPDI2","Spermolepis divaricata (Walter) Raf. ex Ser.","roughfruit scaleseed"
"SPEC2","Spermolepis echinata (Nutt. ex DC.) A. Heller","BRISTLY SCALESEED"
"SPERG2","Spergularia (Pers.) J. Presl & C. Presl","sandspurry"
"SPERM","Spermacoce L.","false buttonweed"
"SPERM2","Spermolepis Raf.","scaleseed"
"SPEU","Sparganium eurycarpum Engelm.","broadfruit bur-reed"
"SPFI","Sphenopholis filiformis (Chapm.) Scribn.","longleaf wedgescale"
"SPGI","Sporobolus giganteus Nash","GIANT DROPSEED"
"SPGL2","Spermacoce glabra Michx.","smooth false buttonweed"
"SPHAE","Sphaeralcea A. St.-Hil.","GLOBEMALLOW"
"SPHE","Sporobolus heterolepis (A. Gray) A. Gray","PRAIRIE DROPSEED"
"SPHEN","Sphenopholis Scribn.","WEDGESCALE"
"SPIGE","Spigelia L.","pinkroot"
"SPIN","Spermolepis inermis (Nutt. ex DC.) Mathias & Constance","Red River scaleseed"
"SPIN3","Sphenopholis intermedia (Rydb.) Rydb.","slender wedgescale"
"SPIN4","Sporobolus indicus (L.) R. Br.","smut grass"
"SPIRA2","Spiranthes Rich.","ladies'-tresses"
"SPIRO","Spirodela Schleid.","duckmeat"
"SPLA4","Spiranthes lacera (Raf.) Raf.","northern slender ladies'-tresses"
"SPLAG","Spiranthes lacera (Raf.) Raf. var. gracilis (Bigelow) Luer","lady's tresses"
"SPMA3","Spigelia marilandica (L.) L.","woodland pinkroot"
"SPMA5","Spiranthes magnicamporum Sheviak","Great Plains ladies'-tresses"
"SPNE2","Sporobolus neglectus Nash","puffsheath dropseed"
"SPOB","Sphenopholis obtusata (Michx.) Scribn.","PRAIRIE WEDGESCALE"
"SPOD","Spiranthes odorata (Nutt.) Lindl.","marsh ladies'-tresses"
"SPORO","Sporobolus R. Br.","dropseed"
"SPOV","Spiranthes ovalis Lindl.","October ladies'-tresses"
"SPPE","Spartina pectinata Bosc ex Link","PRAIRIE CORDGRASS"
"SPPO","Spirodela polyrrhiza (L.) Schleid.","common duckmeat"
"SPPR2","Spiranthes praecox (Walter) S. Watson","greenvein ladies'-tresses"
"SPSA5","Spergularia salina J. Presl & C. Presl","salt sandspurry"
"SPSI2","Sporobolus silveanus Swallen","Silveus' dropseed"
"SPTE5","Sporobolus texanus Vasey","Texas dropseed"
"SPTU","Spiranthes tuberosa Raf.","little ladies'-tresses"
"SPVA","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood","POVERTY DROPSEED"
"SPVAO","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood var. ozarkanus (Fernald) Shinners","Ozark dropseed"
"SPVE","Spiranthes vernalis Engelm. & A. Gray","spring ladies'-tresses"
"SPWR2","Sporobolus wrightii Munro ex Scribn.","BIG SACATON"
"SPZE","Sphenoclea zeylanica Gaertn.","chickenspike"
"STACH","Stachys L.","hedgenettle"
"STAF4","Styphnolobium affine (Torr. & A. Gray) Walp.","Eve's necklacepod"
"STAM4","Styrax americanus Lam.","American snowbell"
"STAPH","Staphylea L.","bladdernut"
"STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","sidebeak pencilflower"
"STEIN","Steinchisma Raf.","gaping grass"
"STELL","Stellaria L.","starwort"
"STENA2","Stenanthium (A. Gray) Kunth","featherbells"
"STENO2","Stenosiphon Spach","stenosiphon"
"STEP","Stachys eplingii J.B. Nelson","Epling's hedgenettle"
"STEPH","Stephanomeria Nutt.","wirelettuce"
"STGR2","Stenanthium gramineum (Ker Gawl.) Morong","eastern featherbells"
"STHE9","Strophostyles helvola (L.) Elliott","trailing wildbean"
"STHI3","Steinchisma hians (Elliott) Nash","GAPING PANICUM"
"STHY","Streptanthus hyacinthoides Hook.","smooth jewelflower"
"STILL","Stillingia Garden ex L.","toothleaf"
"STLI2","Stenosiphon linifolius (Nutt. ex James) Heynh.","false gaura"
"STMA2","Streptanthus maculatus Nutt.","clasping jewelflower"
"STME2","Stellaria media (L.) Vill.","Common chickweed"
"STNIN","Stenaria nigricans (Lam.) Terrell var. nigricans","PRAIRIE BLUETS"
"STPA4","Stephanomeria pauciflora (Torr.) A. Nelson","brownplume wirelettuce"
"STPE15","Stuckenia pectinata (L.) Börner","SAGO PONDWEED"
"STPI3","Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray","Pickering's dawnflower"
"STPI6","Stachys pilosa Nutt.","hairy hedgenettle"
"STPIP2","Stylisma pickeringii (Torr. ex M.A. Curtis) A. Gray var. pattersonii (Fernald & B.G. Schub.) Myint","Patterson's dawnflower"
