"Symbol","Scientific Name with Author","GSAT Common Name"
"SELE6","Setaria leucopila (Scribn. & Merr.) K. Schum.","yellow foxtail"
"SEMA11","Senna marilandica (L.) Link","WILD SENNA"
"SEMA5","Setaria macrostachya Kunth","plains bristlegrass"
"SENU","Sedum nuttallianum Raf.","YELLOW STONECROP"
"SEOB4","Senna obtusifolia (L.) Irwin & Barneby","SICKLEPOD"
"SEOC2","Senna occidentalis (L.) Link","COFFEE SENNA"
"SEPA10","Setaria parviflora (Poir.) Kerguélen","KNOTROOT BRISTLEGRASS"
"SEPE","Selaginella peruviana (Milde) Hieron.","PERUVIAN SPIKEMOSS"
"SEPU13","Senna pumilio (A. Gray) Irwin & Barneby","dwarf senna"
"SEPU7","Sesbania punicea (Cav.) Benth.","RATTLEBOX"
"SERE3","Setaria reverchonii (Vasey) Pilg.","REVERCHON BRISTLEGRASS"
"SERER","Setaria reverchonii (Vasey) Pilg. ssp. ramiseta (Scribn.) W.E. Fox","bristle panicum"
"SERI2","Senecio riddellii Torr. & A. Gray","RIDDELL GROUNDSEL"
"SERO","Senegalia roemeriana (Scheele) Britton & Rose","ROEMER ACACIA"
"SERO8","Senna roemeriana (Scheele) Irwin & Barneby","twoleaf senna"
"SERU","Selaginella rupestris (L.) Spring","ROCK SPIKEMOSS"
"SESC2","Setaria scheelei (Steud.) Hitchc.","southwestern bristlegrass"
"SESP8","Selenicereus spinulosus (DC.) Britton & Rose","nightblooming cereus"
"SEUN","Selaginella underwoodii Hieron.","UNDERWOOD SPIKEMOSS"
"SEVA4","Securigera varia (L.) Lassen","crownvetch"
"SEVE2","Sesuvium verrucosum Raf.","SEA PURSLANE"
"SEVE3","Setaria verticillata (L.) P. Beauv.","HOOKED BRISTLEGRASS"
"SEVI4","Setaria viridis (L.) P. Beauv.","GREEN BRISTLEGRASS"
"SEVU","Senecio vulgaris L.","COMMON GROUNDSEL"
"SEWR4","Senegalia wrightii (Benth.) Britton & Rose","WRIGHT ACACIA"
"SHAR2","Sherardia arvensis L.","FIELD MADDER"
"SIAL","Silphium albiflorum A. Gray","white rosinweed"
"SIAL2","Sisymbrium altissimum L.","TUMBLEMUSTARD"
"SIAL5","Sinapis alba L.","white mustard"
"SIAN","Sicyos angulatus L.","BUR CUCUMBER"
"SIAN2","Silene antirrhina L.","SLEEPY SILENE"
"SIAN3","Sisyrinchium angustifolium Mill.","blue-eyed grass"
"SICA7","Simsia calva (Engelm. & A. Gray) A. Gray","awnless bushsunflower"
"SICA9","Sisyrinchium campestre E.P. Bicknell","PRAIRIE BLUE EYEDGRASS"
"SICE2","Sideroxylon celastrinum (Kunth) T.D. Penn.","BUMELIA"
"SICH2","Sisyrinchium chilense Hook.","swordleaf blue-eyed grass"
"SIGR4","Silphium gracile A. Gray","slender rosinweed"
"SIIR","Sisymbrium irio L.","ROCKETMUSTARD"
"SILA3","Silphium laciniatum L.","compassplant"
"SILAL3","Sideroxylon lanuginosum Michx. ssp. lanuginosum","WOOLYBUCKET BUMELIA"
"SIMA3","Silybum marianum (L.) Gaertn.","blessed milkthistle"
"SINO","Silene noctiflora L.","NIGHTFLOWERING SILENE"
"SIOF","Sisymbrium officinale (L.) Scop.","wild mustard"
"SIPE2","Silphium perfoliatum L.","SQUARESTEM ROSINWEED"
"SIRA2","Silphium radula Nutt.","roughstem rosinweed"
"SIRE2","Silene regia Sims","ROYAL CATCHFLY"
"SIRH","Sida rhombifolia L.","ARROWLEAF SIDA"
"SISI","Silphium simpsonii Greene","SIMPSON ROSINWEED"
"SISP","Sida spinosa L.","PRICKLY SIDA"
"SIST","Silene stellata (L.) W.T. Aiton","WHORLED CATCHFLY"
"SITR","Sida tragiifolia A. Gray","catnip noseburn"
"SIVI2","Sibara virginica (L.) Rollins","VIRGINIA SIBARA"
"SIVI4","Silene virginica L.","FIREPINK"
"SMBO2","Smilax bona-nox L.","SAW GREENBRIER"
"SMGL","Smilax glauca Walter","CAT GREENBRIER"
"SMHE","Smilax herbacea L.","HERBACEOUS GREENBRIAR"
"SMILA2","Smilax L.","GREENBRIAR"
"SMLA","Smilax laurifolia L.","LAUREL GREENBRIER"
"SMRO","Smilax rotundifolia L.","COMMON GREENBRIER"
"SMSM","Smilax smallii Morong","SMALL GREENBRIER"
"SOAL","Sorghum almum Parodi","SORGHUM ALMUM"
"SOAM","Solanum americanum Mill.","American black nightshade"
"SOAR3","Sophora arizonica S. Watson","MESCALBEAN"
"SOAS","Sonchus asper (L.) Hill","PRICKLY SOWTHISTLE"
"SOBI2","Sorghum bicolor (L.) Moench","Sorghum"
"SOCA3","Solanum carolinense L.","Carolina horsenettle"
"SODI","Solanum dimidiatum Raf.","TORREY NIGHTSHADE"
"SOEL","Solanum elaeagnifolium Cav.","SILVERLEAF NIGHTSHADE"
"SOEL3","Sorghastrum elliottii (C. Mohr) Nash","slender Indiangrass"
"SOGI","Solidago gigantea Aiton","GIANT GOLDENROD"
"SOHA","Sorghum halepense (L.) Pers.","JOHNSONGRASS"
"SOMI2","Solidago missouriensis Nutt.","MISSOURI GOLDENROD"
"SOMO","Solidago mollis Bartlett","ASHY GOLDENROD"
"SONE","Solidago nemoralis Aiton","DYERSWEED GOLDENROD"
"SONI","Solanum nigrum L.","BLACK NIGHTSHADE"
"SONU","Sophora nuttalliana B.L. Turner","silky sophora"
"SONU2","Sorghastrum nutans (L.) Nash","INDIANGRASS"
"SOOD","Solidago odora Aiton","FRAGRANT GOLDENROD"
"SOOL","Sonchus oleraceus L.","COMMON SOWTHISTLE"
"SOPE","Solidago petiolaris Aiton","DOWNY GOLDENROD"
"SOPH","Solanum physalifolium Rusby","hairy nightshade"
"SOPT7","Solanum ptycanthum Dunal","EASTERN BLACK NIGHTSHADE"
"SORA","Solidago radula Nutt.","ROUGH GOLDENROD"
"SORO","Solanum rostratum Dunal","BUFFALOBUR"
"SORUA","Solidago rugosa Mill. ssp. aspera (Aiton) Cronquist","WRINKLED GOLDENROD"
"SOSE3","Sophora secundiflora (Ortega) Lag. ex DC.","MESCALBEAN"
"SOSI","Solanum sisymbriifolium Lam.","sticky nightshade"
"SOSP2","Solidago speciosa Nutt.","NOBLE GOLDENROD"
"SOTO3","Sophora tomentosa L.","YELLOW SOPHORA"
"SOTR","Solanum triflorum Nutt.","CUTLEAF NIGHTSHADE"
"SPAI","Sporobolus airoides (Torr.) Torr.","ALKALI SACATON"
"SPAL","Spartina alterniflora Loisel.","SALTMARSH CORDGRASS"
"SPAM","Sparganium americanum Nutt.","AMERICAN BURREED"
"SPAN3","Sphaeralcea angustifolia (Cav.) G. Don","NARROWLEAF GLOBEMALLOW"
"SPCE","Spiranthes cernua (L.) Rich.","NODDING LADIESTRESSES"
"SPCO","Sphaeralcea coccinea (Nutt.) Rydb.","ORANGE GLOBEMALLOW"
"SPCO4","Sporobolus contractus Hitchc.","SPIKE DROPSEED"
"SPCOC","Sphaeralcea coccinea (Nutt.) Rydb. ssp. coccinea","GLOBEMALLOW"
"SPCOC2","Sporobolus compositus (Poir.) Merr. var. compositus","TALL DROPSEED"
"SPCOD3","Sporobolus compositus (Poir.) Merr. var. drummondii (Trin.) Kartesz & Gandhi","HAIRY DROPSEED"
"SPCOM","Sporobolus compositus (Poir.) Merr. var. macer (Trin.) Kartesz & Gandhi","MISSISSIPPI DROPSEED"
"SPCR","Sporobolus cryptandrus (Torr.) A. Gray","SAND DROPSEED"
"SPCY","Spartina cynosuroides (L.) Roth","BIG CORDGRASS"
"SPDI2","Spermolepis divaricata (Walter) Raf. ex Ser.","FORKED SCALESEED"
"SPEC2","Spermolepis echinata (Nutt. ex DC.) A. Heller","BRISTLY SCALESEED"
"SPEU","Sparganium eurycarpum Engelm.","GIANT BURREED"
"SPFI","Sphenopholis filiformis (Chapm.) Scribn.","WEDGESCALE"
"SPFL2","Sporobolus flexuosus (Thurb. ex Vasey) Rydb.","mesa dropseed"
"SPGI","Sporobolus giganteus Nash","GIANT DROPSEED"
"SPGL2","Spermacoce glabra Michx.","BUTTONPLANT"
"SPIN4","Sporobolus indicus (L.) R. Br.","smutgrass"
"SPJU","Sporobolus junceus (P. Beauv.) Kunth","PINEYWOODS DROPSEED"
"SPLA4","Spiranthes lacera (Raf.) Raf.","SLENDER LADIESTRESSES"
"SPMA3","Spigelia marilandica (L.) L.","INDIANPINK"
"SPNE","Sporobolus nealleyi Vasey","GYPGRASS"
"SPNE2","Sporobolus neglectus Nash","puffsheath dropseed"
"SPOB","Sphenopholis obtusata (Michx.) Scribn.","PRAIRIE WEDGEGRASS"
"SPOV","Spiranthes ovalis Lindl.","OCTOBER LADIESTRESSES"
"SPPA","Spartina patens (Aiton) Muhl.","MARSHHAY CORDGRASS"
"SPPE","Spartina pectinata Bosc ex Link","PRAIRIE CORDGRASS"
"SPPO","Spirodela polyrrhiza (L.) Schleid.","GREATER DUCKWEED"
"SPPY2","Sporobolus pyramidatus (Lam.) Hitchc.","WHORLED DROPSEED"
"SPSP","Spartina spartinae (Trin.) Merr. ex Hitchc.","GULF CORDGRASS"
"SPTE5","Sporobolus texanus Vasey","Texas dropseed"
"SPVA","Sporobolus vaginiflorus (Torr. ex A. Gray) Alph. Wood","POVERTY DROPSEED"
"SPVE","Spiranthes vernalis Engelm. & A. Gray","UPLAND LADIESTRESSES"
"SPWR2","Sporobolus wrightii Munro ex Scribn.","BIG SACATON"
"STAF4","Styphnolobium affine (Torr. & A. Gray) Walp.","EVE'S NECKLACE"
"STAM2","Streptopus amplexifolius (L.) DC.","TWISTED STALK"
"STAM4","Styrax americanus Lam.","American snowbell"
"STBI2","Stylosanthes biflora (L.) Britton, Sterns & Poggenb.","ENDBEAK PENCILFLOWER"
"STHE9","Strophostyles helvola (L.) Elliott","trailing wildbean"
"STHI3","Steinchisma hians (Elliott) Nash","GAPING PANICUM"
"STHY","Streptanthus hyacinthoides Hook.","SMOOTH TWISTFLOWER"
"STLI2","Stenosiphon linifolius (Nutt. ex James) Heynh.","false gaura"
"STMA","Stewartia malacodendron L.","silky camellia"
"STMA2","Streptanthus maculatus Nutt.","CLASPING TWISTFLOWER"
"STME2","Stellaria media (L.) Vill.","CHICKWEED"
"STNIN","Stenaria nigricans (Lam.) Terrell var. nigricans","PRAIRIE BLUETS"
"STPE15","Stuckenia pectinata (L.) Börner","SAGO PONDWEED"
"STPII","Stanleya pinnata (Pursh) Britton var. integrifolia (James ex Torr.) Rollins","DESERT PRINCESPLUME"
"STPIP5","Stachys pilosa Nutt. var. pilosa","marsh hedgenettle"
"STPL3","Styrax platanifolius Engelm.","sycamoreleaf snowbell"
"STPLT","Styrax platanifolius Engelm. ssp. texanus (Cory) P.W. Fritsch","TEXAS SNOWBELL"
"STROP","Strophostyles Elliott","WILDBEAN"
"STSQ","Streptanthus squamiformis Goodman","TWISTFLOWER"
"STSY","Stillingia sylvatica L.","queensdelight"
"STTE","Stachys tenuifolia Willd.","SLENDER BETONY"
"STTE3","Stillingia texana I.M. Johnst.","TEXAS QUEENSDELIGHT"
"STTR","Staphylea trifolia L.","AMERICAN BLADDERNUT"
"SUCA2","Suaeda calceoliformis (Hook.) Moq.","PURSH SEEPWEED"
"SUSU","Suaeda suffrutescens S. Watson","DESERT SEEPWEED"
"SUSU2","Suckleya suckleyana (Torr.) Rydb.","POISON SUCKLEYA"
"SYAN2","Symphyotrichum anomalum (Engelm.) G.L. Nesom","manyray aster"
"SYCO4","Symphyotrichum cordifolium (L.) G.L. Nesom","ARROW ASTER"
"SYDI2","Symphyotrichum divaricatum (Nutt.) G.L. Nesom","SLIM ASTER"
"SYDUD2","Symphyotrichum dumosum (L.) G.L. Nesom var. dumosum","BUSHY ASTER"
"SYERE","Symphyotrichum ericoides (L.) G.L. Nesom var. ericoides","heath aster"
"SYFE","Symphyotrichum fendleri (A. Gray) G.L. Nesom","FENDLER ASTER"
"SYLAL7","Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve var. lateriflorum","CALICO ASTER"
"SYNO2","Symphyotrichum novae-angliae (L.) G.L. Nesom","New England aster"
"SYOB","Symphyotrichum oblongifolium (Nutt.) G.L. Nesom","AROMATIC ASTER"
"SYOC","Symphoricarpos occidentalis Hook.","WESTERN SNOWBERRY"
"SYOR","Symphoricarpos orbiculatus Moench","INDIANCURRANT CORALBERRY"
"SYOR2","Symphoricarpos oreophilus A. Gray","mountain snowberry"
"SYPAP2","Symphyotrichum patens (Aiton) G.L. Nesom var. patens","SKYDROP ASTER"
"SYPIP3","Symphyotrichum pilosum (Willd.) G.L. Nesom var. pilosum","HAIRY ASTER"
"SYSE2","Symphyotrichum sericeum (Vent.) G.L. Nesom","SILKY ASTER"
"SYTI","Symplocos tinctoria (L.) L'Hér.","SWEETLEAF"
"TAAP","Tamarix aphylla (L.) Karst.","ATHEL"
"TACH2","Tamarix chinensis Lour.","fivestamen tamarisk"
"TADI2","Taxodium distichum (L.) Rich.","BALDCYPRESS"
"TAGA","Tamarix gallica L.","saltcedar"
"TAIN","Taenidia integerrima (L.) Drude","YELLOW PIMPERAL"
"TALA2","Taraxacum laevigatum (Willd.) DC.","rock dandelion"
"TAOF","Taraxacum officinale F.H. Wigg.","dandelion"
"TAVU","Tanacetum vulgare L.","COMMON TANSY"
"TEAC","Tetraneuris acaulis (Pursh) Greene","STEMLESS ACTINEA"
"TECA3","Teucrium canadense L.","AMERICAN GERMANDER"
"TELA","Teucrium laciniatum Torr.","GERMANDER"
"TELI","Tephrosia lindheimeri A. Gray","GOAT'S RUE"
"TELI3","Tetraneuris linearifolia (Hook.) Greene","SLIMLEAF ACTINEA"
"TEON","Tephrosia onobrychoides Nutt.","MULTIBLOOM TEPHROSIA"
"TESC2","Tetraneuris scaposa (DC.) Greene","PLAINS ACTINEA"
"TESCL","Tetraneuris scaposa (DC.) Greene var. linearis (Nutt.) Parker","PLAINS TETRANEURIS"
"TEST","Tecoma stans (L.) Juss. ex Kunth","trumpetflower"
"TEVI","Tephrosia virginiana (L.) Pers.","VIRGINIA TEPHROSIA"
"THAC","Thymophylla acerosa (DC.) Strother","prickleaf dogweed"
"THAR5","Thlaspi arvense L.","FIELD PENNYCRESS"
"THBA","Thaspium barbinode (Michx.) Nutt.","HAIRYSPINE THASPIUM"
"THDA","Thalictrum dasycarpum Fisch. & Avé-Lall.","PURPLE MEADOWRUE"
"THDE","Thalia dealbata Fraser ex Roscoe","POWDERED THALIA"
"THFI","Thelesperma filifolium (Hook.) A. Gray","PLAINS GREENTHREAD"
"THLO","Thelesperma longipes A. Gray","RAYLESS GREENTHREAD"
"THME","Thelesperma megapotamicum (Spreng.) Kuntze","HOPITEA GREENTHREAD"
"THPEH","Thymophylla pentachaeta (DC.) Small var. hartwegii (A. Gray) Strother","COMMON DOGWEED"
"THPEP","Thymophylla pentachaeta (DC.) Small var. pentachaeta","COMMON DOGWEED"
"THSE5","Thelocactus setispinus (Engelm.) E.F. Anderson","fishhook cactus"
"THSI","Thelesperma simplicifolium A. Gray","slender greenthread"
"THTE2","Thamnosma texana (A. Gray) Torr.","DESERT RUE"
"THTR","Thaspium trifoliatum (L.) A. Gray","PURPLE THASPIUM"
"THWR","Thelypodium wrightii A. Gray","WRIGHT STANLEYELLA"
"TIAM","Tilia americana L.","AMERICAN BASSWOOD"
"TIAMC","Tilia americana L. var. caroliniana (Mill.) Castigl.","CAROLINA BASSWOOD"
"TICAC","Tiquilia canescens (DC.) A.T. Richardson var. canescens","gray coldenia"
"TILA2","Tidestromia lanuginosa (Nutt.) Standl.","WOOLY TIDESTROMIA"
"TIME","Tiquilia mexicana (S. Watson) A.T. Richardson","MEXICAN COLDENIA"
"TIRE","Tillandsia recurvata (L.) L.","BALLMOSS"
"TISU","Tidestromia suffruticosa (Torr.) Standl.","SHRUBBY TIDESTROMIA"
"TIUS","Tillandsia usneoides (L.) L.","Spanish moss"
"TOAR","Torilis arvensis (Huds.) Link","CANADA HEDGEPARSLEY"
"TOEX2","Townsendia exscapa (Richardson) Porter","STEMLESS TOWNSENDIA"
"TONO","Torilis nodosa (L.) Gaertn.","KNOTTED HEDGEPARSLEY"
"TOPU2","Toxicodendron pubescens Mill.","poison oak"
"TORA2","Toxicodendron radicans (L.) Kuntze","POISON IVY"
"TOTE2","Townsendia texensis Larsen","TEXAS TOWNSENDIA"
"TOVE","Toxicodendron vernix (L.) Kuntze","poison sumac"
"TRAE","Triticum aestivum L.","WHEAT"
"TRAE2","Trepocarpus aethusae Nutt. ex DC.","AETHUSAE"
"TRAL2","Tridens albescens (Vasey) Wooton & Standl.","white tridens"
"TRAM","Tridens ambiguus (Elliott) Schult.","PINEBARREN TRIDENS"
"TRAN3","Triosteum angustifolium L.","yellowfruit horse-gentian"
"TRAR4","Trifolium arvense L.","HAIRY CLOVER"
"TRBE4","Tragia betonicifolia Nutt.","BETONYLEAF NOSEBURN"
"TRBI2","Triodanis biflora (Ruiz & Pav.) Greene","SMALL VENUS LOOKINGLASS"
"TRCA5","Trifolium campestre Schreb.","LOW HOP CLOVER"
"TRCA6","Trifolium carolinianum Michx.","CAROLINA CLOVER"
"TRCR9","Trichloris crinita (Lag.) Parodi","twoflower trichloris"
"TRDA3","Tripsacum dactyloides (L.) L.","Eastern gamagrass"
"TRDI2","Trichostema dichotomum L.","BLUE CURLS"
"TRDU","Tragopogon dubius Scop.","SALSIFY"
"TRDU2","Trifolium dubium Sibth.","hop clover"
"TRER","Tridens eragrostoides (Vasey & Scribn.) Nash","lovegrass tridens"
"TRFL2","Tridens flavus (L.) Hitchc.","PURPLETOP"
"TRHO2","Triodanis holzingeri McVaugh","WESTERN VENUS LOOKINGLASS"
"TRHY","Trifolium hybridum L.","ALSIKE CLOVER"
"TRIN3","Trifolium incarnatum L.","CRIMSON CLOVER"
"TRIN5","Trisetum interruptum Buckley","PRAIRIE TRISETUM"
"TRLE3","Triodanis leptocarpa (Nutt.) Nieuwl.","VENUS LOOKINGGLASS"
"TRMU","Tridens muticus (Torr.) Nash","slim tridens"
"TRMUE","Tridens muticus (Torr.) Nash var. elongatus (Buckley) Shinners","Rough tridens"
"TROC","Tradescantia occidentalis (Britton) Smyth","spiderwort"
"TROH","Tradescantia ohiensis Raf.","OHIO SPIDERWORT"
"TRPE4","Triodanis perfoliata (L.) Nieuwl.","CLASPING VENUSLOOKINGGLASS"
"TRPL3","Trichloris pluriflora Fourn.","FOURFLOWER TRICHLORIS"
"TRPO","Tragopogon porrifolius L.","SALSIFY"
"TRPO2","Trianthema portulacastrum L.","HORSE PURSLANE"
"TRPR2","Trifolium pratense L.","RED CLOVER"
"TRPU4","Triplasis purpurea (Walter) Chapm.","PURPLE SANDGRASS"
"TRRA5","Tragia ramosa Torr.","catnip noseburn"
"TRRE","Tradescantia reverchonii Bush","REVERCHON SPIDERWORT"
"TRRE2","Trifolium reflexum L.","BUFFALO CLOVER"
"TRRE3","Trifolium repens L.","WHITE CLOVER"
"TRRE4","Trifolium resupinatum L.","Persian clover"
"TRSE6","Triadica sebifera (L.) Small","CHINESE TALLOWTREE"
"TRSP12","Trachypogon spicatus (L. f.) Kuntze","crinkleawn"
"TRST2","Tridens strictus (Nutt.) Nash","LONGSPIKE TRIDENS"
"TRST4","Trifolium stoloniferum Muhl. ex Eaton","CREEPING CLOVER"
"TRTE","Tribulus terrestris L.","GOATHEAD"
"TRTH","Tradescantia tharpii E.S. Anderson & Woodson","THARP SPIDERWORT"
"TRTR3","Triphora trianthophora (Sw.) Rydb.","THREE BIRDS ORCHID"
"TRTR7","Triphasia trifolia (Burm. f.) P. Wilson","limeberry"
"TYAN","Typha angustifolia L.","NARROWLEAF CATTAIL"
"TYLA","Typha latifolia L.","COMMON CATTAIL"
"ULAL","Ulmus alata Michx.","WINGED ELM"
"ULAM","Ulmus americana L.","AMERICAN ELM"
"ULCR","Ulmus crassifolia Nutt.","CEDAR ELM"
"ULPA","Ulmus parvifolia Jacq.","CHINESE ELM"
"ULPU","Ulmus pumila L.","SIBERIAN ELM"
"ULRU","Ulmus rubra Muhl.","SLIPPERY ELM"
"ULSE","Ulmus serotina Sarg.","SEPTEMBER ELM"
"UNPA","Uniola paniculata L.","SEAOATS"
"UNSP","Ungnadia speciosa Endl.","Mexican buckeye"
"URCH3","Urtica chamaedryoides Pursh","SLIM STINGINGNETTLE"
"URCI","Urochloa ciliatissima (Buckley) R. Webster","fringed signalgrass"
"URDIG","Urtica dioica L. ssp. gracilis (Aiton) Seland.","CALIFORNIA NETTLE"
"URMA3","Urochloa maxima (Jacq.) R. Webster","guineagrass"
"URPL2","Urochloa platyphylla (Munro ex C. Wright) R.D. Webster","broadleaf signalgrass"
"UTGI","Utricularia gibba L.","CONESPUR BLADDERPOD"
"UTMA","Utricularia macrorhiza Leconte","COMMON BLADDERPOD"
"VAAM2","Valerianella amarella (Lindh. ex Engelm.) Krok","HAIRYSEED CORNSALAD"
"VAAR","Vaccinium arboreum Marshall","FARKLEBERRY"
"VACO","Vaccinium corymbosum L.","highbush blueberry"
"VACO9","Vachellia constricta (Benth.) Seigler & Ebinger","MESCAT ACACIA"
"VAFA","Vachellia farnesiana (L.) Wight & Arn.","HUISACHE"
"VALO2","Valerianella longiflora (Torr. & A. Gray) Walp.","TUBEFLOWER CORNSALAD"
"VAMU","Vaseyochloa multinervosa (Vasey) Hitchc.","Texasgrass"
"VANU","Valerianella nuttallii (Torr. & A. Gray) Walp.","NUTTALL CORNSALAD"
"VAOZ","Valerianella ozarkana Dyal","OZARK CORNSALAD"
"VAPA4","Vaccinium pallidum Aiton","BLUERIDGE BLUEBERRY"
"VAPA6","Valerianella palmeri Dyal","PALMER CORNSALAD"
"VARA","Valerianella radiata (L.) Dufr.","WOODS CORNSALAD"
"VARA","Valerianella radiata (L.) Dufr.","BEAKED CORNSALAD"
"VARI","Vachellia rigidula (Benth.) Seigler & Ebinger","blackbrush acacia"
"VASC5","Vachellia schottii (Torr.) Seigler & Ebinger","SCHOTT ACACIA"
"VAST","Vaccinium stamineum L.","DEERBERRY"
"VEAN2","Veronica anagallis-aquatica L.","WATER SPEEDWELL"
"VEAR","Veronica arvensis L.","COMMON SPEEDWELL"
"VEBA","Vernonia baldwinii Torr.","BALDWIN IRONWEED"
"VEBO","Verbena bonariensis L.","PRETTY VERBENA"
"VEBR","Verbena bracteata Cav. ex Lag. & Rodr.","BIGBRACT VERBENA"
"VEEN","Verbesina encelioides (Cav.) Benth. & Hook. f. ex A. Gray","GOLDEN CROWNBEARD"
"VEFA2","Vernonia fasciculata Michx.","WESTERN IRONWEED"
"VEHA","Verbena halei Small","SLENDER VERBENA"
"VEHE2","Veronica hederifolia L.","IVYLEAF SPEEDWELL"
"VELE","Vernonia lettermannii Engelm. ex A. Gray","SLIMLEAF IRONWEED"
"VELI3","Vernonia lindheimeri A. Gray & Engelm.","woolly ironweed"
"VEMA2","Vernonia marginata (Torr.) Raf.","PLAINS IRONWEED"
"VEMI2","Vernonia missurica Raf.","MISSOURI IRONWEED"
"VENEH","Verbena neomexicana (A. Gray) Small var. hirtella L.M. Perry","New Mexico verbena"
"VEPE","Verbena perennis Wooton","PERENNIAL VERBENA"
"VEPE2","Veronica peregrina L.","NECKWEED"
"VEPE3","Veronica persica Poir.","BIRDSEYE SPEEDWELL"
"VERBE","Verbena L.","VERBENA SP"
"VESI","Verbena simplex Lehm.","SIMPLE VERBENA"
"VEST","Verbena stricta Vent.","WOOLLY VERBENA"
"VETE3","Vernonia texana (A. Gray) Small","TEXAS IRONWEED"
"VETH","Verbascum thapsus L.","FLANNEL MULLEIN"
"VETR","Veronica triphyllos L.","LOBED SPEEDWELL"
"VEUR","Verbena urticifolia L.","WHITE VERBENA"
"VEVI3","Verbesina virginica L.","ICEWEED"
"VEVI4","Veronicastrum virginicum (L.) Farw.","CULVERPSYIC"
"VIAC2","Vitis acerifolia Raf.","BUSH GRAPE"
"VIAE","Vitis aestivalis Michx.","SUMMER GRAPE"
"VIAEB","Vitis aestivalis Michx. var. bicolor Deam","SUMMER GRAPE"
"VIAEL","Vitis aestivalis Michx. var. lincecumii (Buckley) Munson","PINEWOODS GRAPE"
"VIAG","Vitex agnus-castus L.","CHASTE TREE"
"VIAM","Vicia americana Muhl. ex Willd.","American deervetch"
"VIAR2","Vitis arizonica Engelm.","canyon grape"
"VICA2","Vicia caroliniana Walter","CAROLINA VETCH"
"VICI2","Vitis cinerea (Engelm.) Engelm. ex Millard","SWEET GRAPE"
"VIDE","Viburnum dentatum L.","ARROWWOOD"
"VILA4","Viola lanceolata L.","LANCELEAF VIOLET"
"VILO9","Viola ×lovelliana Brainerd (pro sp.) [missouriensis × triloba]","LOVELL VIOLET"
"VILU","Vicia ludoviciana Nutt.","LOUISIANA VETCH"
"VILU3","Vigna luteola (Jacq.) Benth.","DEER PEA"
"VILUL4","Vicia ludoviciana Nutt. ssp. leavenworthii (Torr. & A. Gray) Lassetter & C.R. Gunn","LEAVENWORTH VETCH"
"VIMI","Vicia minutiflora F.G. Dietr.","SMALLFLOWER VETCH"
"VIMI2","Vinca minor L.","myrtle"
"VIMI3","Viola missouriensis Greene","Missouri violet"
"VIMO2","Vitis monticola Buckley","MOUNTAIN GRAPE"
"VIMU2","Vitis mustangensis Buckley","MUSTANG GRAPE"
"VINU","Viburnum nudum L.","POSSUMHAW VIBURNUM"
"VIPE","Viola pedata L.","BIRDFOOT VIOLET"
"VIPE2","Viola pedatifida G. Don","PRAIRIE VIOLET"
"VIPR","Viburnum prunifolium L.","BLACKHAW"
"VIPR4","Viola ×primulifolia L. (pro sp.) [lanceolata × macloskeyi]","PRIMROSE VIOLET"
"VIPUP2","Viola pubescens Aiton var. pubescens","SMOOTH YELLOW VIOLET"
"VIRA","Viburnum rafinesqueanum Schult.","SOUTHERN VIBURNUM"
"VIRI","Vitis riparia Michx.","RIVERBANK GRAPE"
"VIRO3","Vitis rotundifolia Michx.","MUSCADINE GRAPE"
"VIRU","Viburnum rufidulum Raf.","RUSTY BLACKHAW"
"VIRU2","Vitis rupestris Scheele","sand grape"
"VISA","Vicia sativa L.","common vetch"
"VISA2","Viola sagittata Aiton","ARROWLEAF VIOLET"
"VISAN2","Vicia sativa L. ssp. nigra (L.) Ehrh.","SLIMLEAF VETCH"
"VISO","Viola sororia Willd.","COMMON BLUE VIOLET"
"VIST","Viguiera stenoloba S.F. Blake","skeletonleaf goldeneye"
"VITR","Viola tricolor L.","PANSY VIOLET"
"VITRD","Viola triloba Schwein. var. dilatata (Elliott) Brainerd","TRILOBED VIOLET"
"VIVI","Vicia villosa Roth","HAIRY VETCH"
"VIVI10","Viola ×viarum Pollard [missouriensis or nephrophylla × pedatifida]","TWOFLOWER VIOLET"
"VIVI3","Viola villosa Walter","VIOLET"
"VIVIV8","Vicia villosa Roth ssp. varia (Host) Corb.","VETCH WOOLYPOD"
"VIVU","Vitis vulpina L.","fox grape"
"VUOC","Vulpia octoflora (Walter) Rydb.","SIXWEEKS FESCUE"
"WASC","Warnockia scutellarioides (Engelm. & A. Gray) M.W. Turner","PRAIRIE BRAZORIA"
"WEACH","Wedelia acapulcensis Kunth var. hispida (Kunth) Strother","ORANGE ZEXMANIA"
"WITE","Willkommia texana Hitchc.","TEXAS WILKOMMIA"
"WOAR","Woodwardia areolata (L.) T. Moore","CHAINFERN"
"WOCO","Wolffia columbiana Karst.","COLUMBIA WATERMEAL"
"WOOR","Woodsia oregana D.C. Eaton","OREGON WOODSIA"
"XASP2","Xanthium spinosum L.","spiny cocklebur"
"XAST","Xanthium strumarium L.","COCKLEBUR"
"XATE","Xanthisma texanum DC.","TEXAS SLEEPYDAISY"
"XYDI","Xyris difformis Chapm.","SOUTHERN YELLOWEYED GRASS"
"XYLAI","Xyris laxifolia Mart. var. iridifolia (Chapm.) Kral","YELLOWEYEGRASS"
