vendorName,taxCategory,referenceNumber,reconciled,notes,ledgerDescription,id,entryType,debitAmount,date,creditAmount,checkNumber,balance,amount,accountName,accountCode,iosSymbol,emoji
Farm Co-op,Sales Tax,REF-9241,True,Eggplant royalty dispute resolved.,Payment for organic compost delivery,89229,Equity Contribution,0.0,2024-01-03 11:22:00,340.55,CHK-8261,2728.1,340.55,Accounts Receivable,1100,gear,🍅
Zappa Solar,No Tax,REF-2679,False,Eggplant royalty dispute resolved.,Weekly payroll distribution,14959,Equity Contribution,985.05,2024-01-03 07:34:00,0.0,,1789.13,985.05,Sales - Value-Added Goods,4100,plusminus,🪣
Farm Co-op,Use Tax,REF-5068,True,Billy the Mountain requested cash.,Tractor repair service,16821,Tax,431.87,2024-01-03 11:51:00,0.0,,1707.05,431.87,Taxes Payable,2200,leaf,📅
Compost Collective,Use Tax,REF-9624,True,Eggplant royalty dispute resolved.,Purchase of heirloom tomato seeds,88973,Equity Contribution,0.0,2024-01-03 18:30:00,647.99,CHK-9201,4190.17,647.99,Utilities,5600,wrench,📊
Zappa Solar,Use Tax,REF-2385,False,Paid in kale chips and weird looks.,Weekly payroll distribution,90621,Invoice,0.0,2024-01-03 09:47:00,495.94,,4586.72,495.94,Professional Services,5800,tray,🐔
Compost Collective,Use Tax,REF-4556,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,49744,Payroll,906.12,2024-01-03 11:38:00,0.0,CHK-8540,3716.77,906.12,Seeds & Amendments,5100,globe,🌽
Compost Collective,No Tax,REF-9694,True,"This ain’t the garden of Eden, man.",Purchase of heirloom tomato seeds,55386,Sale,0.0,2024-01-03 16:13:00,1028.05,CHK-3599,4075.82,1028.05,Depreciation,6000,chart.bar,💼
Johnny's Seeds,Use Tax,REF-2186,False,Mic’d the compost for microbial jazz.,Sale at Saturday farmer's market,25017,Expense,0.0,2024-01-03 16:46:00,637.9,CHK-6228,2211.09,637.9,Taxes Payable,2200,folder,🐝
Muffin Utility Inc.,No Tax,REF-1847,False,Mic’d the compost for microbial jazz.,Weekly payroll distribution,10420,Payment,1130.61,2024-01-03 10:45:00,0.0,,4305.25,1130.61,Marketing & Promotion,5700,externaldrive,🪣
Johnny's Seeds,No Tax,REF-7946,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,42362,Expense,687.54,2024-01-03 11:47:00,0.0,,1214.27,687.54,Depreciation,6000,creditcard,🐝
Muffin Utility Inc.,Use Tax,REF-7400,False,Billy the Mountain requested cash.,Tractor repair service,63982,Sale,121.06,2024-01-03 09:07:00,0.0,,4994.66,121.06,Fertilizer & Compost,5200,wrench,🛠
Compost Collective,Sales Tax,REF-9734,False,Someone painted the barn plaid again.,Weekly payroll distribution,37230,Sale,0.0,2024-01-04 10:50:00,324.82,,2379.85,324.82,Accounts Payable,2000,cart,📦
Compost Collective,Use Tax,REF-5638,True,Beware of the Central Scrutinizer.,Tractor repair service,93081,Invoice,538.58,2024-01-04 16:48:00,0.0,CHK-2633,2748.14,538.58,Repairs & Maintenance,5400,hammer,🌱
Johnny's Seeds,No Tax,REF-3769,True,Billy the Mountain requested cash.,Utility payment: irrigation pump,76582,Expense,824.82,2024-01-04 10:00:00,0.0,CHK-1988,4347.55,824.82,Seeds & Amendments,5100,dollarsign.circle,💼
Muffin Utility Inc.,No Tax,REF-3431,True,Paid in kale chips and weird looks.,Tractor repair service,42687,Sale,1132.83,2024-01-04 09:33:00,0.0,,4110.24,1132.83,Fuel,5300,person.crop.circle,🚜
Compost Collective,Sales Tax,REF-3947,False,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,60747,Equity Contribution,0.0,2024-01-04 13:19:00,561.41,,4558.1,561.41,Owner's Equity,3000,creditcard,🐔
USDA,Sales Tax,REF-6932,False,Mic’d the compost for microbial jazz.,Payment for organic compost delivery,26768,Equity Contribution,283.3,2024-01-04 06:25:00,0.0,CHK-9616,3277.33,283.3,Depreciation,6000,hammer,🐝
Farm Co-op,No Tax,REF-7064,True,Someone painted the barn plaid again.,Weekly payroll distribution,65227,Sale,0.0,2024-01-04 07:55:00,823.86,,1102.45,823.86,Depreciation,6000,doc.plaintext,🔧
Muffin Utility Inc.,No Tax,REF-3206,False,Paid in kale chips and weird looks.,Weekly payroll distribution,61773,Invoice,895.79,2024-01-04 08:49:00,0.0,CHK-4612,1474.33,895.79,Taxes Payable,2200,dollarsign.circle,🌱
Johnny's Seeds,Sales Tax,REF-7496,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,72820,Invoice,368.68,2024-01-04 18:29:00,0.0,,4757.73,368.68,Wages Payable,2100,hammer,🌽
Farm Co-op,Use Tax,REF-2698,False,"This ain’t the garden of Eden, man.",Purchase of heirloom tomato seeds,84959,Invoice,1087.58,2024-01-04 09:17:00,0.0,CHK-1099,3198.82,1087.58,Wages Payable,2100,chart.bar,📊
Muffin Utility Inc.,Use Tax,REF-9513,False,Someone painted the barn plaid again.,Payment for organic compost delivery,88755,Expense,0.0,2024-01-04 08:12:00,1198.31,CHK-8712,2521.91,1198.31,Sales - Value-Added Goods,4100,doc.plaintext,💸
Tractor Depot,Sales Tax,REF-1836,False,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,97289,Payment,970.66,2024-01-04 17:41:00,0.0,CHK-6390,2732.7,970.66,Cost of Goods Sold,5000,folder,🐄
Muffin Utility Inc.,No Tax,REF-6368,True,Mic’d the compost for microbial jazz.,Tractor repair service,83037,Sale,324.24,2024-01-05 10:14:00,0.0,,2063.52,324.24,Accounts Payable,2000,person.crop.circle,🥕
Johnny's Seeds,No Tax,REF-6816,True,Eggplant royalty dispute resolved.,Weekly payroll distribution,33931,Equity Contribution,0.0,2024-01-05 15:51:00,352.54,CHK-7275,2099.61,352.54,Prepaid Expenses,1300,plusminus,🌽
Compost Collective,No Tax,REF-6251,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,95776,Invoice,0.0,2024-01-05 06:01:00,52.16,CHK-5774,2088.15,52.16,Wages Payable,2100,doc.plaintext,🛠
Compost Collective,Use Tax,REF-3083,False,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,35099,Tax,0.0,2024-01-05 13:24:00,669.65,,4029.15,669.65,Depreciation,6000,hammer,🚜
Tractor Depot,Sales Tax,REF-3568,True,Eggplant royalty dispute resolved.,Payment for organic compost delivery,68616,Payment,0.0,2024-01-05 18:18:00,229.59,CHK-9792,3469.02,229.59,Fertilizer & Compost,5200,tray,🚜
Compost Collective,Use Tax,REF-4874,False,"This ain’t the garden of Eden, man.",Purchase of heirloom tomato seeds,87067,Invoice,0.0,2024-01-05 14:43:00,937.85,,2965.69,937.85,Sales - Produce,4000,cart,🌽
Zappa Solar,No Tax,REF-1748,False,Beware of the Central Scrutinizer.,Purchase of heirloom tomato seeds,13362,Invoice,0.0,2024-01-05 17:40:00,880.38,CHK-8712,2351.33,880.38,Owner's Equity,3000,wrench,🪣
Muffin Utility Inc.,Use Tax,REF-6642,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,70338,Sale,0.0,2024-01-05 10:47:00,568.61,CHK-2435,1909.45,568.61,Marketing & Promotion,5700,chart.bar,🍅
Johnny's Seeds,Sales Tax,REF-6899,True,Billy the Mountain requested cash.,Equity contribution by Frank,59908,Expense,1000.79,2024-01-05 12:28:00,0.0,CHK-3595,3825.31,1000.79,Sales - Value-Added Goods,4100,hammer,📦
Zappa Solar,Use Tax,REF-4704,True,Paid in kale chips and weird looks.,Tractor repair service,20222,Payment,679.65,2024-01-05 15:39:00,0.0,,1749.53,679.65,Repairs & Maintenance,5400,tray,🛠
Tractor Depot,Sales Tax,REF-9951,True,Paid in kale chips and weird looks.,Sale at Saturday farmer's market,68823,Expense,335.34,2024-01-05 07:20:00,0.0,,1221.67,335.34,Cash,1000,bag,🪣
Farm Co-op,Use Tax,REF-7573,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,20985,Tax,0.0,2024-01-05 06:53:00,956.05,CHK-2395,4067.34,956.05,Repairs & Maintenance,5400,chart.bar,📅
USDA,Use Tax,REF-1200,False,Someone painted the barn plaid again.,Weekly payroll distribution,62102,Payroll,0.0,2024-01-05 18:25:00,532.26,,4105.7,532.26,Sales - Produce,4000,calendar,🧾
Johnny's Seeds,No Tax,REF-8837,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,51852,Payroll,0.0,2024-01-05 12:07:00,974.13,CHK-4964,3842.73,974.13,Sales - Value-Added Goods,4100,book,🚜
Compost Collective,No Tax,REF-9830,True,"This ain’t the garden of Eden, man.",Weekly payroll distribution,76867,Expense,0.0,2024-01-05 16:36:00,758.7,CHK-4030,3479.35,758.7,Owner's Equity,3000,externaldrive,🐔
Tractor Depot,Sales Tax,REF-7048,False,Eggplant royalty dispute resolved.,Purchase of heirloom tomato seeds,72075,Expense,652.8,2024-01-05 09:39:00,0.0,,3958.2,652.8,Repairs & Maintenance,5400,chart.bar,📊
Farm Co-op,Sales Tax,REF-3012,False,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,67563,Tax,0.0,2024-01-05 12:37:00,620.07,,2616.09,620.07,Payroll Expenses,5500,gear,🐔
USDA,Use Tax,REF-2969,True,Beware of the Central Scrutinizer.,Utility payment: irrigation pump,68654,Payroll,0.0,2024-01-05 15:57:00,593.05,CHK-4517,2112.98,593.05,Accounts Payable,2000,tray,🪣
Compost Collective,Sales Tax,REF-2910,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,91719,Expense,0.0,2024-01-05 08:21:00,133.31,,4126.99,133.31,Fertilizer & Compost,5200,calendar,🐄
Johnny's Seeds,No Tax,REF-4785,True,Someone painted the barn plaid again.,Weekly payroll distribution,39383,Payroll,0.0,2024-01-05 11:49:00,353.51,CHK-3105,1680.56,353.51,Insurance,5900,dollarsign.circle,🥕
Farm Co-op,Use Tax,REF-8719,True,Someone painted the barn plaid again.,Equity contribution by Frank,84182,Invoice,0.0,2024-01-05 07:19:00,875.68,CHK-4533,4599.23,875.68,Inventory,1200,leaf,🌱
Compost Collective,No Tax,REF-5847,True,Paid in kale chips and weird looks.,Payment for organic compost delivery,78707,Payroll,0.0,2024-01-05 09:38:00,379.06,CHK-3774,4964.28,379.06,Fuel,5300,tractor,🪣
Compost Collective,Sales Tax,REF-2548,True,Billy the Mountain requested cash.,Equity contribution by Frank,32267,Payment,484.48,2024-01-05 07:07:00,0.0,,2433.96,484.48,Fertilizer & Compost,5200,gear,🌽
Muffin Utility Inc.,No Tax,REF-9351,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,17660,Tax,650.9,2024-01-05 13:28:00,0.0,,2421.13,650.9,Repairs & Maintenance,5400,chart.bar,🐔
Tractor Depot,No Tax,REF-6254,False,Eggplant royalty dispute resolved.,Sale at Saturday farmer's market,97950,Equity Contribution,734.23,2024-01-05 12:20:00,0.0,CHK-4584,3633.0,734.23,Cash,1000,person.crop.circle,🏡
Johnny's Seeds,No Tax,REF-7432,True,Eggplant royalty dispute resolved.,Sale at Saturday farmer's market,11263,Payment,1181.81,2024-01-08 13:35:00,0.0,CHK-4352,3481.33,1181.81,Professional Services,5800,gear,🥕
USDA,No Tax,REF-2465,True,Paid in kale chips and weird looks.,Payment for organic compost delivery,19318,Equity Contribution,660.2,2024-01-08 06:33:00,0.0,,1073.24,660.2,Marketing & Promotion,5700,gear,📊
Farm Co-op,Use Tax,REF-9614,True,Billy the Mountain requested cash.,Payment for organic compost delivery,93020,Equity Contribution,894.93,2024-01-08 13:46:00,0.0,,4927.82,894.93,Taxes Payable,2200,bag,🪣
Zappa Solar,Sales Tax,REF-7157,False,Mic’d the compost for microbial jazz.,Sale at Saturday farmer's market,81325,Expense,0.0,2024-01-08 17:39:00,638.64,CHK-6286,1556.13,638.64,Repairs & Maintenance,5400,tractor,🌱
Compost Collective,No Tax,REF-5624,False,Beware of the Central Scrutinizer.,Payment for organic compost delivery,45277,Sale,696.47,2024-01-08 07:09:00,0.0,,1997.15,696.47,Inventory,1200,plusminus,🐔
Compost Collective,No Tax,REF-8654,True,Billy the Mountain requested cash.,Weekly payroll distribution,13384,Sale,1090.37,2024-01-08 18:13:00,0.0,,1333.56,1090.37,Fuel,5300,folder,📦
Farm Co-op,Use Tax,REF-5504,False,Someone painted the barn plaid again.,Weekly payroll distribution,52281,Equity Contribution,682.89,2024-01-08 09:19:00,0.0,CHK-6785,3789.92,682.89,Prepaid Expenses,1300,calendar,💼
Compost Collective,Sales Tax,REF-5520,False,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,69109,Payroll,544.86,2024-01-08 07:20:00,0.0,CHK-6126,1595.38,544.86,Wages Payable,2100,hammer,🧺
Johnny's Seeds,Sales Tax,REF-6215,True,Beware of the Central Scrutinizer.,Tractor repair service,52075,Expense,512.6,2024-01-08 09:05:00,0.0,,3405.83,512.6,Wages Payable,2100,externaldrive,🛠
Tractor Depot,Sales Tax,REF-9361,True,Billy the Mountain requested cash.,Tractor repair service,10501,Tax,0.0,2024-01-08 13:09:00,794.68,,1383.09,794.68,Insurance,5900,leaf,🌽
Tractor Depot,Use Tax,REF-6517,False,Billy the Mountain requested cash.,Payment for organic compost delivery,47171,Payroll,101.09,2024-01-08 17:55:00,0.0,CHK-1673,1911.22,101.09,Fertilizer & Compost,5200,tray,💼
USDA,Use Tax,REF-2218,False,Beware of the Central Scrutinizer.,Weekly payroll distribution,15784,Payroll,953.67,2024-01-08 10:37:00,0.0,,1318.9,953.67,Fuel,5300,dollarsign.circle,🛠
Muffin Utility Inc.,No Tax,REF-6030,True,Billy the Mountain requested cash.,Equity contribution by Frank,49562,Tax,505.06,2024-01-08 13:17:00,0.0,CHK-7005,4052.97,505.06,Depreciation,6000,leaf,📦
Johnny's Seeds,Use Tax,REF-8029,True,Someone painted the barn plaid again.,Purchase of heirloom tomato seeds,31183,Equity Contribution,583.83,2024-01-08 18:00:00,0.0,CHK-8501,4618.15,583.83,Marketing & Promotion,5700,plusminus,🐔
Compost Collective,Sales Tax,REF-7659,True,"This ain’t the garden of Eden, man.",Purchase of heirloom tomato seeds,68870,Equity Contribution,60.34,2024-01-08 18:48:00,0.0,CHK-8518,1062.74,60.34,Cash,1000,wrench,🚜
Tractor Depot,No Tax,REF-3426,True,"This ain’t the garden of Eden, man.",Utility payment: irrigation pump,19413,Payment,1098.62,2024-01-09 10:45:00,0.0,CHK-2246,3056.69,1098.62,Sales - Value-Added Goods,4100,cart,🐔
Muffin Utility Inc.,Sales Tax,REF-5481,False,Beware of the Central Scrutinizer.,Tractor repair service,70510,Sale,1003.84,2024-01-09 13:03:00,0.0,,1621.49,1003.84,Depreciation,6000,bag,🛠
Zappa Solar,No Tax,REF-2882,True,Billy the Mountain requested cash.,Sale at Saturday farmer's market,38310,Sale,112.29,2024-01-09 15:51:00,0.0,CHK-2576,3731.68,112.29,Utilities,5600,externaldrive,🌽
Muffin Utility Inc.,No Tax,REF-2987,False,Eggplant royalty dispute resolved.,Utility payment: irrigation pump,47688,Tax,290.36,2024-01-09 14:14:00,0.0,CHK-2375,3361.26,290.36,Depreciation,6000,tray,💸
Compost Collective,No Tax,REF-4059,False,"This ain’t the garden of Eden, man.",Equity contribution by Frank,81336,Invoice,0.0,2024-01-09 15:54:00,697.04,,1575.81,697.04,Payroll Expenses,5500,person.crop.circle,🐔
USDA,No Tax,REF-7351,False,Billy the Mountain requested cash.,Tractor repair service,62615,Invoice,454.41,2024-01-09 09:50:00,0.0,,3469.55,454.41,Sales - Produce,4000,calendar,🐔
Johnny's Seeds,Use Tax,REF-9749,True,Someone painted the barn plaid again.,Payment for organic compost delivery,39927,Payroll,1056.95,2024-01-09 13:33:00,0.0,,4875.05,1056.95,Marketing & Promotion,5700,externaldrive,🐄
Farm Co-op,Use Tax,REF-9599,False,Paid in kale chips and weird looks.,Weekly payroll distribution,99199,Sale,1054.28,2024-01-09 09:44:00,0.0,,2847.0,1054.28,Accounts Receivable,1100,plusminus,🚜
Zappa Solar,Sales Tax,REF-3841,True,Paid in kale chips and weird looks.,Utility payment: irrigation pump,62744,Payment,868.4,2024-01-09 13:26:00,0.0,CHK-3878,3993.18,868.4,Repairs & Maintenance,5400,person.crop.circle,🐔
Johnny's Seeds,Use Tax,REF-2102,False,Paid in kale chips and weird looks.,Utility payment: irrigation pump,44104,Invoice,0.0,2024-01-09 06:55:00,1105.13,,2518.15,1105.13,Insurance,5900,briefcase,🥕
Muffin Utility Inc.,No Tax,REF-3802,True,Eggplant royalty dispute resolved.,Equity contribution by Frank,42887,Expense,0.0,2024-01-09 18:01:00,374.95,CHK-9997,1828.99,374.95,Repairs & Maintenance,5400,doc.plaintext,🌽
Tractor Depot,Sales Tax,REF-9260,False,Billy the Mountain requested cash.,Utility payment: irrigation pump,54262,Equity Contribution,257.0,2024-01-09 07:17:00,0.0,CHK-9975,3611.57,257.0,Depreciation,6000,tray,📦
Zappa Solar,Use Tax,REF-9420,True,Eggplant royalty dispute resolved.,Tractor repair service,19451,Tax,981.01,2024-01-09 10:56:00,0.0,CHK-6917,3894.57,981.01,Cash,1000,leaf,🧾
Tractor Depot,No Tax,REF-7443,False,Eggplant royalty dispute resolved.,Weekly payroll distribution,26093,Sale,0.0,2024-01-09 06:02:00,963.71,,2383.44,963.71,Fuel,5300,book,💼
Zappa Solar,Use Tax,REF-8405,True,"This ain’t the garden of Eden, man.",Payment for organic compost delivery,21686,Invoice,0.0,2024-01-09 18:38:00,666.68,,2600.7,666.68,Sales - Produce,4000,folder,🏡
Tractor Depot,Use Tax,REF-1721,False,Eggplant royalty dispute resolved.,Purchase of heirloom tomato seeds,24936,Invoice,937.1,2024-01-09 18:37:00,0.0,,3256.66,937.1,Accounts Receivable,1100,tractor,🌽
Compost Collective,No Tax,REF-3924,True,"This ain’t the garden of Eden, man.",Purchase of heirloom tomato seeds,13014,Expense,0.0,2024-01-09 16:06:00,59.98,CHK-8275,3813.49,59.98,Repairs & Maintenance,5400,tractor,🪣
Zappa Solar,Sales Tax,REF-8424,True,Someone painted the barn plaid again.,Sale at Saturday farmer's market,77205,Expense,0.0,2024-01-09 18:51:00,702.32,,3287.55,702.32,Insurance,5900,dollarsign.circle,💸
Johnny's Seeds,Sales Tax,REF-7463,False,Eggplant royalty dispute resolved.,Sale at Saturday farmer's market,61683,Equity Contribution,0.0,2024-01-09 12:05:00,872.54,,1851.94,872.54,Insurance,5900,leaf,📊
USDA,Use Tax,REF-3430,False,Someone painted the barn plaid again.,Tractor repair service,96602,Payment,368.06,2024-01-09 12:28:00,0.0,,4718.08,368.06,Cash,1000,dollarsign.circle,🧺
Tractor Depot,Sales Tax,REF-7347,True,Someone painted the barn plaid again.,Equity contribution by Frank,32589,Equity Contribution,0.0,2024-01-10 07:35:00,1176.68,,4169.7,1176.68,Taxes Payable,2200,tractor,🛠
USDA,Sales Tax,REF-6017,False,Mic’d the compost for microbial jazz.,Equity contribution by Frank,98389,Expense,311.68,2024-01-10 08:06:00,0.0,CHK-5331,4318.19,311.68,Payroll Expenses,5500,cart,🧺
Compost Collective,Sales Tax,REF-8234,True,Paid in kale chips and weird looks.,Purchase of heirloom tomato seeds,16906,Payroll,0.0,2024-01-10 09:01:00,257.44,CHK-5501,4040.26,257.44,Repairs & Maintenance,5400,externaldrive,💼
Zappa Solar,Use Tax,REF-6527,True,Someone painted the barn plaid again.,Utility payment: irrigation pump,30997,Sale,339.34,2024-01-10 09:01:00,0.0,CHK-5261,4065.92,339.34,Accounts Payable,2000,creditcard,🔧
Compost Collective,No Tax,REF-1297,False,Eggplant royalty dispute resolved.,Payment for organic compost delivery,17184,Payment,179.61,2024-01-10 06:25:00,0.0,CHK-8858,2916.42,179.61,Sales - Value-Added Goods,4100,creditcard,💼
Muffin Utility Inc.,No Tax,REF-4421,True,"This ain’t the garden of Eden, man.",Equity contribution by Frank,13804,Invoice,392.5,2024-01-10 16:11:00,0.0,CHK-7221,3972.52,392.5,Owner's Equity,3000,plusminus,🥕
Johnny's Seeds,No Tax,REF-3050,False,Billy the Mountain requested cash.,Sale at Saturday farmer's market,42790,Invoice,0.0,2024-01-10 08:01:00,149.34,CHK-9094,3738.37,149.34,Sales - Produce,4000,doc.plaintext,🐄
Compost Collective,No Tax,REF-3549,False,Beware of the Central Scrutinizer.,Equity contribution by Frank,28660,Payment,842.16,2024-01-10 13:10:00,0.0,,3614.88,842.16,Cost of Goods Sold,5000,doc.plaintext,🔧
Zappa Solar,Sales Tax,REF-3567,False,Someone painted the barn plaid again.,Utility payment: irrigation pump,67557,Sale,738.3,2024-01-10 14:11:00,0.0,CHK-7646,3000.34,738.3,Fertilizer & Compost,5200,briefcase,📊
USDA,Use Tax,REF-5197,True,Paid in kale chips and weird looks.,Weekly payroll distribution,80494,Payroll,361.79,2024-01-10 15:43:00,0.0,,2030.66,361.79,Fuel,5300,gear,🐔
USDA,No Tax,REF-5412,False,Billy the Mountain requested cash.,Purchase of heirloom tomato seeds,16942,Payroll,82.76,2024-01-10 18:03:00,0.0,,3936.45,82.76,Prepaid Expenses,1300,tractor,🐄
Johnny's Seeds,Sales Tax,REF-7084,False,Mic’d the compost for microbial jazz.,Sale at Saturday farmer's market,74219,Invoice,0.0,2024-01-10 17:56:00,1169.91,,4409.58,1169.91,Accounts Receivable,1100,hammer,🪣
